TITLE,OPEN_DT,AUDI_ACC,CMT_SCORE
블리드 포 디스,2017-03-16,8655,0.0882
햄스테드,2018-07-05,8648,1.1667
아메리칸 허니: 방황하는 별의 노래,2017-07-13,8647,0.1348
용을 찾아서,2017-02-22,8638,0.3051
칼릴 지브란의 예언자,2015-09-10,8631,0.4638
모스트 바이어런트,2015-04-02,8614,0.3889
엄마의 공책,2018-03-15,8612,0.44
미 투,2010-04-15,8592,0.5556
금의위 : 14 검의 비밀,2012-06-14,8589,0.0105
투 아이즈,2010-08-05,8587,0.0667
경계의 저편 : I'LL BE HERE -미래편-,2015-10-08,8579,0.1923
나에게서 온 편지,2013-08-08,8570,0.6
오기와 악동들 더 무비,2014-04-17,8564,0.5556
바나나쏭의 기적,2018-03-08,8542,2.5
에스코바르,2018-11-15,8506,-0.1579
시소,2016-11-10,8505,0.22399999999999998
더블: 달콤한 악몽,2014-09-25,8504,-0.0441
반 고흐: 위대한 유산,2014-10-30,8497,0.05
시리어스 맨,2010-03-25,8489,0.1429
내일의 안녕,2017-08-17,8481,1.1429
사운드 오브 노이즈,2011-09-29,8461,0.2
날아라! 호빵맨 극장판: 구하라! 코코링과 기적의 별,2013-02-07,8397,0.3
돈 조반니,2010-10-14,8392,0.0
극장판 파워레인저 갤럭시포스 VS 스페이스 스쿼드,2018-12-06,8375,0.25
에브리띵 윌 비 파인,2015-12-31,8368,0.4
노트르담 드 파리,2017-11-01,8350,1.0
스위치: 부춘산거도,2014-01-29,8350,0.5882
고스트 스토리,2017-12-28,8339,0.0
위대한 비행,2012-10-18,8321,0.0
아이언 스카이,2012-10-25,8308,0.0253
"가자, 장미여관으로",2013-08-14,8307,-0.0333
귀담백경,2016-10-19,8297,-0.3889
엑시덴탈 러브,2015-05-07,8291,0.4524
타임 투게더,2017-11-16,8281,0.4194
마라,2018-10-18,8272,-0.14
신밧드 더 무비,2016-12-01,8262,0.5
춤추는 숲,2013-05-23,8253,0.4828
슬리핑 위드 아더 피플,2015-10-22,8252,
마더 앤 차일드,2011-04-28,8252,0.6667
홈,2018-05-30,8243,1.0909
나홀로 휴가,2016-09-22,8220,0.0952
그때 그들,2019-03-07,8200,0.75
닌자보이 란타로 극장판 : 시끌벅적 방학숙제 대소동,2012-02-23,8185,0.1053
유다의 사자 : 부활절 대모험,2013-03-28,8180,0.9129999999999999
두갈: 마법의 회전목마,2014-03-06,8171,0.2985
더 리치,2015-07-16,8153,0.0152
비틀즈: 하드 데이즈 나이트,2016-05-05,8149,0.4713
낮잠 공주 : 모르는 나의 이야기,2017-08-24,8145,0.2037
28세 미성년,2018-11-21,8141,0.2418
도쿄의 밤하늘은 항상 가장 짙은 블루,2019-02-14,8134,0.122
제3의 사랑,2016-05-19,8108,
"패션, 위험한 열정",2013-08-14,8098,0.1935
윈터 슬립,2015-05-07,8097,0.0667
백트랙,2016-01-21,8078,0.1667
원 오브 어 카인드 3D ; G-DRAGON 2013 1ST WORLD TOUR,2013-10-31,8038,0.0185
어쿠스틱,2010-10-28,8036,0.064
액트 오브 킬링,2014-11-20,8031,-0.359
유리의 꽃과 부수는 세계,2016-04-21,8028,0.0
콜드플레이: 헤드 풀 오브 드림스,2018-12-28,8017,1.6
원스 어폰 어 타임 인 베니스,2018-09-06,8011,0.1818
퍼스트 포지션,2012-10-25,7978,0.3971
콜럼버스,2018-04-19,7977,0.4706
에너미,2014-05-29,7967,0.2581
"의궤, 8일간의 축제 3D",2014-04-17,7956,0.0909
멋진 악몽,2012-04-19,7936,0.3125
꼬마기사 트랭크,2016-06-16,7930,1.0
더 파티,2018-12-20,7916,0.1429
데스 위시,2018-10-11,7915,0.069
찰스 디킨스의 비밀 서재,2018-01-11,7909,0.3448
맥퀸,2018-10-04,7901,0.2
미스트리스 아메리카,2015-12-10,7887,0.8
타이머,2011-03-10,7882,0.2597
마녀,2014-09-11,7880,-0.1316
무서운 꿈,2017-12-07,7869,-0.1947
쥬랜더 리턴즈,2016-08-31,7853,0.0476
생 로랑,2015-04-16,7839,0.0769
올 아이즈 온 미,2017-08-24,7836,0.3333
내 친구의 소원,2011-01-06,7818,0.4194
라자르 선생님,2013-05-09,7810,0.4815
나는 고양이로소이다,2017-06-08,7809,0.1746
로렐,2016-07-07,7809,0.1667
투건스,2013-11-07,7806,0.4167
극장판 뚝딱뚝딱 밥아저씨: 메가 머신의 역습,2018-04-19,7803,0.0
청춘의 증언,2015-04-09,7791,0.0674
북 오브 러브,2016-11-30,7763,0.4615
최악의 이웃과 사랑에 빠지는 방법,2016-04-07,7750,0.3622
클래스,2010-04-01,7743,0.25
폭스파이어,2013-08-22,7730,0.2381
더 기프트,2015-11-05,7729,0.0544
다이노소어 아일랜드,2017-07-19,7728,0.5714
좀비스쿨,2014-09-25,7721,0.0515
나비효과: 레버레이션,2011-03-10,7667,0.0488
당신을 기다리는 시간,2016-01-28,7660,0.2308
뱀파이어 아카데미,2015-04-09,7649,0.2353
워리어스 레인보우: 항전의 시작,2014-02-20,7640,0.0936
페이머스 파이브 : 키린섬의 비밀,2013-10-17,7638,0.7111
맨 오브 마스크,2018-04-12,7613,
물숨,2016-09-29,7610,0.2626
코멧,2015-03-25,7597,-0.0968
붕붕 달려라 깜이,2016-03-24,7556,
위대한 계시,2011-11-24,7535,0.0385
언덕길의 아폴론,2018-08-29,7506,0.25
환상속의 그대,2013-05-16,7482,0.026000000000000002
올드보이,2014-01-16,7471,0.0203
나의 라임 오렌지 나무,2014-05-29,7454,0.2449
풀잎들,2018-10-25,7443,-0.18600000000000003
배꼽과 무릎사이,2014-05-22,7438,0.8889
문영,2017-01-12,7411,0.1132
버니,2013-06-20,7385,0.4762
패트와 매트: 뚝딱뚝딱 대소동,2017-03-16,7383,0.25
베스와 베라,2019-01-24,7369,-0.303
꾸루꾸루와 친구들: 무지개 나무의 비밀,2015-11-19,7345,0.0
라 당스,2013-08-22,7345,0.1667
"메리, 퀸 오브 스코틀랜드",2019-02-14,7340,0.05
제네시스: 세상의 소금,2015-02-26,7336,0.6316
그 남자가 아내에게,2010-08-26,7331,-0.2
위대한 임무,2017-03-23,7329,0.1364
신을 믿습니까?,2016-04-21,7317,0.5789
라스트 탱고,2015-12-31,7317,
올드마린보이,2017-11-02,7312,0.2791
크리스마스 스타!,2010-12-23,7309,0.4
뷰티풀 데이즈,2018-11-21,7283,0.3462
나루토 질풍전 극장판: 블러드 프리즌,2012-02-23,7273,0.0824
돼지 같은 여자,2015-09-10,7238,0.177
SX 테잎,2014-05-29,7229,-0.3636
버니드롭,2012-05-10,7179,0.325
메튜 본의 백조의 호수 3D,2012-08-02,7163,
타마코 러브 스토리,2014-09-25,7162,0.1685
마리 크뢰이어,2013-06-13,7135,0.3333
땡스 포 쉐어링,2014-07-17,7132,0.6098
크리피: 일가족 연쇄 실종 사건,2016-08-18,7130,-0.0548
"서른아홉, 열아홉",2014-09-18,7127,0.4839
피파 리의 특별한 로맨스,2011-02-01,7116,0.2545
신 고질라,2017-03-08,7098,-0.1127
씨 오브 트리스,2018-05-10,7087,0.0164
고양이 케디,2017-09-21,7082,0.6923
레이디 수잔,2016-11-24,7071,0.5476
카페 느와르,2010-12-30,7070,0.0
어른도감,2018-08-23,7056,0.3125
앱솔루틀리 애니씽,2016-01-14,7052,0.0
빈센트 반 고흐 : 새로운 시선,2017-08-24,7029,
"소년, 소녀 그리고 바다",2014-10-09,7004,0.0
선라이즈 선셋,2010-05-13,6989,0.2055
뉴니스,2017-11-09,6989,0.1646
화피 2,2014-01-29,6980,0.1776
초행,2017-12-07,6980,0.2308
마담 보바리,2015-12-10,6974,0.4483
스타로부터 스무 발자국,2014-05-15,6970,0.1667
땐뽀걸즈,2017-09-27,6957,1.3846
더 딥 블루 씨,2015-04-23,6956,
오페라의 유령 2 : 러브 네버 다이,2012-09-06,6952,
헝거,2016-03-17,6927,0.023
특수경찰: 스페셜 ID,2014-01-09,6920,-0.005
강변호텔,2019-03-27,6912,0.1667
그녀가 떠날 때,2012-03-29,6909,0.2
레이드 2,2014-07-09,6885,-0.0099
에브리바디 원츠 썸!!,2016-07-14,6885,0.4337
우리가족: 라멘샵,2019-01-31,6869,0.75
퀼,2010-01-07,6860,0.2
파커,2014-12-10,6828,0.0717
고스트 헌터: 얼음 몬스터의 부활,2016-02-25,6824,0.1465
미하엘 콜하스의 선택,2014-02-27,6822,0.0625
벡,2010-11-18,6807,0.1648
이별까지 7일,2015-01-15,6788,0.0571
투캅스 인 파리,2015-03-26,6786,0.0
명량: 회오리 바다를 향하여,2015-05-07,6774,0.2717
연인과 독재자,2016-09-22,6765,-0.0571
시절인연,2014-01-01,6755,1.0357
페니 핀처,2017-08-30,6737,1.3077
마이 원 앤 온리,2011-05-19,6734,0.0
무스탕: 랄리의 여름,2016-03-17,6726,0.8519
고스트: 보이지 않는 사랑,2010-11-25,6726,0.0789
페인리스,2013-08-08,6717,0.25
하와이언 레시피,2012-07-19,6713,0.9722
인필트레이터 : 잠입자들,2016-10-06,6701,-0.1429
마가렛트 여사의 숨길 수 없는 비밀,2016-03-17,6701,0.2917
델마,2018-08-15,6694,-0.3415
파이어스톰,2014-07-16,6682,0.013000000000000001
탐엣더팜,2014-05-22,6668,0.1333
아들에게 가는 길,2017-11-30,6668,0.1538
글로리아,2013-12-05,6664,0.6875
판타스틱 우먼,2018-04-19,6651,0.1667
네모난원,2012-12-06,6627,0.0337
에브리데이,2013-06-13,6626,0.125
밤은 짧아 걸어 아가씨야,2018-03-29,6618,0.1471
환절기,2018-02-22,6592,0.2
사보타지,2014-07-23,6591,-0.0842
수영장,2011-03-31,6587,0.4286
좋아하게 되는 그 순간을 ~고백실행위원회~,2017-06-22,6573,0.5172
비포 : 불가사의한 피라미드,2014-09-18,6568,0.3607
아틱,2019-03-27,6563,0.3636
더 디너,2015-07-16,6548,1.125
"카페, 한 사람을 기다리다",2017-05-11,6545,0.1784
베를린 신드롬,2017-07-06,6529,-0.0324
미스터 홈즈,2016-05-26,6518,0.0826
기적의 피아노,2015-09-03,6514,0.5588
사랑은 소설처럼,2014-06-12,6513,0.9
청춘 합창단 - 또 하나의 꿈,2017-06-15,6489,0.2381
어둠의 아이들,2010-03-25,6477,-0.037000000000000005
학교괴담 : 저주의 언령,2015-07-02,6469,0.3636
영 앤 뷰티풀,2013-12-05,6468,-0.0833
나의 첫번째 장례식,2014-09-11,6446,0.75
이스케이프 플랜 2: 하데스,2018-11-08,6431,-0.1094
배틀 스쿨,2019-02-26,6412,0.0
클랜,2016-05-12,6405,0.1944
앙리 앙리,2015-10-29,6394,0.8636
"사랑, 스무살",2018-10-25,6367,0.625
갈증,2014-12-04,6350,-0.0308
드래곤 네스트: 평화 기사단 VS 블랙 드래곤,2016-11-17,6347,
봉신연의: 영웅의 귀환,2016-09-22,6343,0.0227
"마진 콜: 24시간, 조작된 진실",2013-01-03,6342,0.0235
소중한 사람,2011-09-21,6336,1.2
크레이지 하트,2010-03-04,6313,0.5714
저스트 어 이어,2013-05-30,6312,0.2564
크랙,2010-07-28,6309,0.0649
챔피언 프로그램,2015-10-28,6301,0.1242
피부색깔=꿀색,2014-05-08,6299,0.7692
미나미 양장점의 비밀,2016-05-19,6296,1.1562
더 파크랜드,2014-03-20,6291,0.0759
2 데이즈 인 뉴욕,2013-08-29,6291,0.7391
코알라,2013-10-24,6287,0.3125
할머니는 일학년,2012-05-24,6287,0.3714
맛있는 택배,2015-04-02,6276,1.0
신의 소녀들,2012-12-06,6275,-1.25
극장판 베르세르크: 황금 시대편Ⅲ ? 강림,2013-04-11,6264,0.0949
체브라시카,2013-11-14,6261,0.4167
맵 투 더 스타,2014-12-25,6244,0.1556
하나 빼고 완벽한 뉴욕 아파트,2018-12-27,6234,0.6667
킬링 소프틀리,2013-04-04,6232,-0.0325
하얀 아오자이,2010-02-25,6229,0.0
극장판 토미카 하이퍼레스큐 드라이브헤드,2018-10-03,6226,1.1
"다시, 벚꽃",2017-04-06,6199,0.2197
빨간머리 앤 : 네버엔딩스토리,2014-04-17,6167,0.434
소울 키친,2011-02-17,6161,0.0
헤밍웨이 인 하바나,2018-07-05,6137,0.0
하리수의 도색,2013-10-02,6131,0.2
셜리에 관한 모든 것,2013-12-26,6128,0.4286
스톡홀름의 마지막 연인,2017-12-21,6127,
도쿄택시,2010-05-20,6109,0.1913
나쁜 사랑,2015-04-16,6107,0.5714
엠파이어 스테이트,2014-05-08,6102,-0.1333
요술,2010-06-24,6090,0.0392
레스트리스,2011-10-27,6083,0.8333
모든 비밀스러운 것들,2015-07-02,6077,0.0857
리턴 투 센더,2016-03-10,6062,-0.0809
시크릿 레터,2017-11-23,6056,0.3409
초인,2016-05-05,6034,0.4074
선물 가게를 지나야 출구,2011-08-18,6032,0.1111
진격의 거인: 자유의 날개,2015-12-10,6026,-0.1429
피나 바우쉬의 댄싱 드림즈,2011-01-20,6010,1.0
논픽션 다이어리,2014-07-17,6000,-0.1786
영웅 - 샐러멘더의 비밀,2013-03-14,5987,0.0277
몽 루아,2016-05-26,5961,0.1818
댄싱 베토벤,2018-02-22,5952,0.5385
호야와 토리: 드래곤 숲의 비밀,2015-06-04,5950,1.0
블랙딜,2014-07-03,5947,-0.25
리그렛,2012-04-19,5934,2.0
베일을 쓴 소녀,2014-01-23,5930,0.4444
극장판 마법소녀 마도카 마기카(전편): 시작의 이야기,2013-07-20,5916,0.05
해적왕 작스톰,2018-07-25,5916,1.6364
웰컴 투 마이 하트,2012-02-02,5914,0.1667
톰과 제리 아카데미 가다,2014-12-11,5909,
서태지밴드 콘서트투어 '콰이어트나이트',2015-11-26,5908,0.6970000000000001
바이 더 씨,2016-04-28,5908,0.2045
백야,2012-11-15,5908,0.36
아이스,2019-02-07,5907,0.1728
극장판 울려라! 유포니엄,2016-09-01,5899,0.2174
한낮의 유성,2018-04-19,5881,0.4464
파리의 밤이 열리면,2017-06-22,5877,0.4681
엔테베 작전,2018-06-07,5874,0.6667
짚의 방패,2013-08-29,5870,0.1111
천주정,2014-03-27,5864,0.1364
해로 (偕老),2012-03-22,5851,0.6667
마음이 외치고 싶어해,2017-12-07,5849,
이탈리아 횡단밴드,2012-09-20,5848,0.0
순응자,2016-01-28,5839,0.1622
블러드 타이즈,2014-03-27,5828,0.0654
뷰티풀 프래니,2016-03-17,5821,
디판,2015-10-22,5821,0.4444
열두살 샘,2012-04-12,5816,0.25
비스트,2013-02-07,5814,0.2727
종로의 기적,2011-06-02,5809,0.25
더 스토닝,2012-06-14,5806,-1.2857
간츠,2011-07-28,5798,0.0207
엉클 분미,2010-09-16,5792,0.0769
나의 마지막 수트,2018-09-06,5790,0.75
비포 : 하늘을 나는 강아지의 모험,2014-03-13,5781,0.4
크로닉,2016-04-14,5772,-0.1538
"1991, 봄",2018-10-31,5758,0.6667
렛 더 선샤인 인,2018-04-26,5756,0.4286
위키드 블러드,2014-07-17,5742,0.0
인사이드잡,2011-05-19,5741,0.0
바흐 이전의 침묵,2010-10-21,5736,0.6667
마이 라띠마,2013-06-06,5732,0.5532
"땡큐, 마스터 킴",2010-09-02,5728,0.0
러시안 소설,2013-09-19,5722,0.3889
파우스트,2012-12-06,5706,-0.075
청년 마르크스,2018-05-17,5667,0.087
헨리스 크라임,2013-01-31,5663,0.1845
더블샤크,2013-09-05,5650,0.1667
극장판 마법소녀 마도카 마기카(신편): 반역의 이야기,2018-03-15,5647,-0.0886
아버지와 이토씨,2017-04-20,5631,0.3372
말하는 건축 시티:홀,2013-10-24,5619,0.2
셀,2016-06-29,5617,-0.1297
페기 구겐하임: 아트 애딕트,2017-02-09,5605,
미스 프레지던트,2017-10-26,5605,-0.1827
킬링시즌,2013-09-05,5598,0.0
서유기 : 모험의 시작,2015-02-05,5585,0.0495
아티스트: 다시 태어나다,2017-03-09,5579,0.6216
어른이 되면,2018-12-13,5567,0.2
러브 인 프로방스,2015-10-08,5563,0.5841
극장판 마법소녀 마도카 마기카(후편): 영원의 이야기,2013-07-20,5561,0.0119
파이어 : 테러와의 전쟁,2014-07-10,5559,-0.4167
백엔의 사랑,2016-06-16,5552,0.3548
아브라함 링컨 VS 좀비,2013-09-20,5550,-0.2022
버터 러버,2013-10-17,5545,0.8333
新극장판 이니셜D: 레전드3 -몽현-,2016-08-25,5544,
비밀의 화방,2013-12-12,5530,0.2
시인 할매,2019-02-05,5516,0.6667
비히클 19,2013-10-09,5511,-0.129
극장판 울트라맨 우주 몬스터 대결전,2016-04-13,5510,-0.36
백설공주: 또 다른 이야기,2013-10-17,5501,0.5
야관문: 욕망의 꽃,2013-11-07,5491,-0.1445
아이 킬드 마이 마더,2015-01-15,5488,0.1842
투 타이거,2013-09-26,5480,0.3636
스퀴시랜드,2014-06-04,5473,0.5
박화영,2018-07-19,5463,0.1
맛있는 사랑공식-섹스,2013-10-31,5460,0.6667
아메리칸 배틀쉽,2013-09-16,5452,0.2051
극장판 요술공주 밍키: 꿈 속의 윤무,2013-11-14,5438,
그들이 진심으로 엮을 때,2017-11-16,5436,0.3846
당신과 함께한 순간들,2017-10-19,5433,0.8
라임라이프,2010-09-02,5418,
유윌 미스 미,2010-02-11,5414,0.233
삼총사2013,2013-08-29,5410,
에어 크래쉬,2013-10-24,5410,1.0
구세주: 리턴즈,2017-09-14,5401,0.2254
레퓨지,2010-07-15,5399,0.0594
전망 좋은 하우스 - 관음적 욕망,2013-11-21,5390,0.5
브레이브 래빗 : 새로운 영웅의 탄생,2014-08-28,5382,0.3125
포스 마쥬어: 화이트 베케이션,2015-03-12,5372,0.0676
이브 생 로랑의 라무르,2011-04-21,5368,0.8
커피 메이트,2017-03-01,5361,0.2368
사랑하고 싶은 시간,2010-12-02,5343,-0.1429
백은제국,2013-12-24,5340,-0.0909
서태지 8집: 398일의 기록,2012-07-27,5326,0.0294
최민수의 어쌔씬 코드,2013-12-24,5320,0.2317
빛나는,2017-11-23,5314,0.1746
Mr.스타벅,2012-09-13,5312,3.0
엘르,2012-10-11,5307,1.5
극장판 페어리 테일: 드래곤 크라이,2018-05-31,5295,0.1429
화양: 당대최고수전,2013-12-12,5291,0.0732
당신은 아직 아무것도 보지 못했다,2012-11-22,5287,0.5
더 로프트 : 비밀의 방,2015-10-01,5287,0.1368
뒷담화: 감독이 미쳤어요,2013-02-28,5284,0.15
여의도,2010-12-02,5280,0.0189
테레사 팔머의 감금,2013-11-28,5279,-0.102
퍼시픽 모비딕,2013-08-14,5270,-0.1268
러블리 몰리,2013-08-08,5262,0.5
서산개척단,2018-05-24,5260,0.1875
원 와일드 모먼트,2015-08-27,5258,0.7143
드래곤 포스 극장판,2016-11-17,5256,
욕망의 법칙,2013-11-07,5249,0.0
잡식가족의 딜레마,2015-05-07,5247,0.1818
오르가즘,2013-12-19,5246,-0.25
에이리언 둠스데이,2013-10-10,5240,0.1667
믹막: 티르라리고 사람들,2012-05-10,5226,0.5455
사대명포,2013-10-31,5220,0.0485
제로법칙의 비밀,2014-08-14,5212,0.1477
비행소년,2014-01-15,5210,
비버,2012-04-12,5194,0.05
데드풀 2: 순한맛,2019-01-03,5191,
수호지-불사영웅 석수,2013-10-31,5190,2.0
신촌좀비만화,2014-05-15,5187,0.0519
돌아와요 부산항애(愛),2018-01-17,5163,0.0276
커튼콜,2016-12-08,5163,0.25
스톨른,2013-07-31,5161,0.1359
정사2013,2014-01-02,5155,
테이크 쉘터,2013-04-18,5149,-0.2258
하트 비트,2010-11-25,5133,0.5882
프랑켄슈타인,2019-03-14,5123,0.0
마세티 킬즈,2013-11-21,5115,-0.0109
내부고발자,2013-10-24,5108,-0.2199
장강7호 : 내친구 마법요정,2013-08-22,5104,0.0732
울트라맨 사가,2015-02-26,5103,0.2533
리키,2010-02-04,5102,0.2632
붉은 바캉스 검은 웨딩 2,2013-11-28,5100,0.0
암살교실,2015-08-27,5097,-0.0115
해피 이벤트,2013-04-25,5092,0.419
저속희극,2013-10-31,5085,0.5789
미스터 빌리:하일랜드의 수호자,2013-05-30,5085,0.5294
스티븐 시걸의 비밀경찰,2014-01-29,5078,-1.0
라이즈 오브 더 레전드: 황비홍,2015-09-10,5077,
운동회,2018-03-22,5075,1.2308
프렌즈 : 하얀 거짓말,2014-09-25,5073,0.5455
더 팩트,2013-08-14,5070,-0.1273
화려한 외출,2013-12-05,5067,0.3
논스톱: 분노의 질주,2013-11-28,5063,0.0
화이트 타이거: 최강전차군단,2013-10-17,5058,-0.1709
빌로우 허,2017-09-21,5056,0.5588
바캉스,2013-10-17,5051,-0.0833
탐욕의 제국,2014-03-06,5049,-0.3333
타인의 아내를 사랑하다,2014-01-09,5044,
거짓말,2015-10-29,5043,-0.0556
섹스중독자들,2013-11-21,5033,
나폴레옹 토레스전투,2013-11-14,5032,
수호지-무사조씨,2013-11-07,5030,0.4
앤드 오브 워,2013-11-07,5030,-0.4
갓 헬프 더 걸,2015-02-12,5029,0.5181
고양이 사무라이,2014-11-27,5029,0.037000000000000005
아버지의 초상,2016-01-28,5028,0.1532
잊혀진 꿈의 동굴,2013-01-10,5024,0.1846
혈적자: 황제암살단,2013-11-14,5022,-0.1613
맛,2014-01-16,5021,-0.2609
유혹의 기술,2014-01-23,5017,
더 체이스,2014-04-10,5015,0.0952
포르노 아티스트,2013-12-26,5005,
안녕 히어로,2017-09-07,5002,1.0
"시네도키, 뉴욕",2010-01-07,5001,0.3077
"시바, 인생을 던져",2013-12-19,4991,0.2174
쾌걸 조로리의 공룡알을 지켜라,2014-05-15,4985,0.0882
파란나비효과,2017-06-22,4980,-0.0991
아르마딜로,2012-04-26,4978,-0.0769
스틸 라이프,2014-06-05,4967,0.2667
빈센트,2013-06-27,4960,1.1429
설행_눈길을 걷다,2016-03-03,4959,0.3333
우리를 침범하는 것들,2017-07-20,4958,0.0727
퀸 오브 데저트,2016-04-07,4955,0.2941
히스테리아,2012-08-23,4947,
"안녕, 하세요!",2012-05-24,4946,0.7857
뉴욕 라이브러리에서,2018-10-11,4945,0.5714
나쁜 녀석들,2015-03-26,4936,0.0
양치기들,2016-06-02,4934,0.42
체인징사이드: 부부탐구생활,2012-10-04,4924,0.0
노마: 뉴 노르딕 퀴진의 비밀,2016-07-28,4924,1.0
장화신은 고양이 디 오리지널,2012-05-03,4923,0.2857
