TITLE,OPEN_DT,OPEN_MONTH,OPEN_QUARTER,OPEN_WEEK,SHOW_TM,NATION_NM,COMPANY_NM,PRI_GENRE_NM,WATCH_GRADE_NM,SERIES,NAVER_CMT_NN,NAVER_CMT_LEN_MEAN,NAVER_EX_PT,ORI_BOOK,AUDI_ACC
캐리비안의 해적: 낯선 조류,2011-05-19,5,2,20,137.0,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,액션,12세이상관람가,1.0,1022.0,24.4990215264188,0.0,1.0,3130046
퀵,2011-07-20,7,3,29,115.0,한국,씨제이이앤엠(주),코미디,15세이상관람가,0.0,414.0,24.6835748792271,0.0,0.0,3125069
감기,2013-08-14,8,3,33,121.0,한국,기타,드라마,15세이상관람가,0.0,2066.0,40.772507260406606,0.0,0.0,3119023
나우 유 씨 미 2,2016-07-13,7,3,28,129.0,미국,롯데쇼핑㈜롯데엔터테인먼트,범죄,12세이상관람가,1.0,1293.0,40.6643464810518,9865.0,0.0,3100113
하모니,2010-01-28,1,1,4,115.0,한국,씨제이엔터테인먼트,드라마,12세이상관람가,0.0,800.0,25.81375,0.0,0.0,3068544
캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,5,2,21,128.0,미국,월트디즈니컴퍼니코리아 유한책임회사,액션,12세이상관람가,1.0,996.0,30.6777108433735,12939.0,0.0,3049894
스물,2015-03-25,3,1,13,115.0,한국,(주)넥스트엔터테인먼트월드(NEW),코미디,15세이상관람가,0.0,813.0,35.2361623616236,27413.0,0.0,3044134
토르: 다크 월드,2013-10-30,10,4,44,111.0,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),액션,12세이상관람가,1.0,717.0,24.2538354253835,0.0,0.0,3039889
방자전,2010-06-02,6,2,22,124.0,한국,씨제이엔터테인먼트,사극,청소년관람불가,0.0,195.0,27.046153846153803,0.0,0.0,3035116
인크레더블 2,2018-07-18,7,3,29,125.0,미국,월트디즈니컴퍼니코리아 유한책임회사,애니메이션,전체관람가,1.0,152.0,41.368421052631604,1400.0,0.0,3033052
레드: 더 레전드,2013-07-18,7,3,29,115.0,미국,롯데쇼핑㈜롯데엔터테인먼트,액션,15세이상관람가,1.0,393.0,30.768447837150102,0.0,0.0,3004647
오싹한 연애,2011-12-01,12,4,48,114.0,한국,씨제이이앤엠(주),공포,12세이상관람가,0.0,289.0,25.1245674740484,0.0,0.0,3001530
드래곤 길들이기 2,2014-07-23,7,3,30,101.0,미국,씨제이이앤엠(주),애니메이션,전체관람가,1.0,680.0,33.8588235294118,4265.0,0.0,3000056
형,2016-11-23,11,4,47,109.0,한국,씨제이이앤엠(주),코미디,12세이상관람가,0.0,819.0,41.1111111111111,25600.0,0.0,2982022
친구 2,2013-11-14,11,4,46,123.0,한국,롯데쇼핑㈜롯데엔터테인먼트,액션,청소년관람불가,1.0,2140.0,36.744859813084105,0.0,0.0,2971475
26년,2012-11-29,11,4,48,135.0,한국,(주)인벤트스톤,액션,15세이상관람가,0.0,15748.0,28.8783972567945,0.0,1.0,2963449
서치,2018-08-29,8,3,35,102.0,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,드라마,12세이상관람가,0.0,24.0,54.5833333333333,175.0,0.0,2949944
고지전,2011-07-20,7,3,29,133.0,한국,(주)쇼박스,드라마,15세이상관람가,0.0,551.0,25.5045372050817,0.0,0.0,2945137
엑스맨: 아포칼립스,2016-05-25,5,2,21,145.0,미국,이십세기폭스코리아(주),액션,12세이상관람가,1.0,754.0,35.355437665782496,14705.0,0.0,2938818
프리즌,2017-03-23,3,1,12,124.0,한국,(주)쇼박스,범죄,청소년관람불가,0.0,1488.0,35.7594086021505,8022.0,0.0,2931897
솔트,2010-07-29,7,3,30,99.0,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,스릴러,15세이상관람가,0.0,119.0,19.2016806722689,0.0,0.0,2921331
헬로우 고스트,2010-12-22,12,4,51,111.0,한국,(주)넥스트엔터테인먼트월드(NEW),코미디,12세이상관람가,0.0,495.0,23.5373737373737,0.0,0.0,2897477
극비수사,2015-06-18,6,2,25,107.0,한국,(주)쇼박스,드라마,15세이상관람가,0.0,235.0,39.425531914893604,9189.0,1.0,2860786
표적,2014-04-30,4,2,18,98.0,한국,씨제이이앤엠(주),액션,15세이상관람가,0.0,247.0,29.0202429149798,1717.0,0.0,2841788
앤트맨,2015-09-03,9,3,36,116.0,미국,월트디즈니컴퍼니코리아(주),액션,12세이상관람가,1.0,411.0,43.294403892944004,6457.0,1.0,2839921
호빗: 다섯 군대 전투,2014-12-17,12,4,51,144.0,미국,워너브러더스 코리아(주),어드벤처,12세이상관람가,1.0,891.0,33.704826038159396,16936.0,0.0,2836774
너의 결혼식,2018-08-22,8,3,34,110.0,한국,메가박스중앙(주)플러스엠,멜로,12세이상관람가,0.0,166.0,42.9277108433735,2034.0,0.0,2820029
호빗: 뜻밖의 여정,2012-12-13,12,4,50,169.0,미국,워너브러더스 코리아(주),어드벤처,12세이상관람가,,1074.0,29.198324022346398,0.0,0.0,2818993
메이즈 러너,2014-09-18,9,3,38,113.0,미국,이십세기폭스코리아(주),액션,12세이상관람가,1.0,323.0,45.077399380805,2750.0,1.0,2812427
말모이,2019-01-09,1,1,2,135.0,한국,롯데컬처웍스(주)롯데엔터테인먼트,드라마,12세이상관람가,0.0,176.0,55.8125,599.0,0.0,2811757
해리 포터와 죽음의 성물1,2010-12-15,12,4,50,146.0,미국,워너브러더스 코리아(주),미스터리,전체관람가,,2453.0,23.8707704851203,0.0,1.0,2809053
빅 히어로,2015-01-21,1,1,4,107.0,미국,월트디즈니컴퍼니코리아(주),애니메이션,전체관람가,0.0,591.0,55.6615905245347,5065.0,0.0,2801949
덩케르크,2017-07-20,7,3,29,106.0,미국,워너브러더스 코리아(주),액션,12세이상관람가,0.0,491.0,40.132382892057,6381.0,0.0,2792705
혹성탈출: 진화의 시작,2011-08-17,8,3,33,106.0,미국,이십세기폭스코리아(주),액션,12세이상관람가,1.0,402.0,22.037313432835802,0.0,0.0,2773794
부당거래,2010-10-28,10,4,43,119.0,한국,씨제이엔터테인먼트,범죄,청소년관람불가,0.0,111.0,25.1801801801802,0.0,0.0,2766436
메이즈 러너: 스코치 트라이얼,2015-09-16,9,3,38,131.0,미국,이십세기폭스코리아(주),액션,12세이상관람가,1.0,847.0,45.451003541912605,35841.0,1.0,2744413
가디언즈 오브 갤럭시 VOL. 2,2017-05-03,5,2,18,135.0,미국,월트디즈니컴퍼니코리아 유한책임회사,액션,12세이상관람가,1.0,541.0,35.9981515711645,7337.0,0.0,2735719
시라노; 연애조작단,2010-09-16,9,3,37,121.0,한국,롯데쇼핑㈜롯데엔터테인먼트,멜로,12세이상관람가,0.0,545.0,24.359633027522896,0.0,0.0,2731828
내가 살인범이다,2012-11-08,11,4,45,119.0,한국,(주)쇼박스,액션,청소년관람불가,0.0,874.0,43.7688787185355,0.0,0.0,2721903
나우 유 씨 미 : 마술사기단,2013-08-22,8,3,34,115.0,미국,롯데쇼핑㈜롯데엔터테인먼트,범죄,12세이상관람가,,387.0,28.111111111111104,0.0,0.0,2718227
미스 페레그린과 이상한 아이들의 집,2016-09-28,9,3,39,126.0,미국,이십세기폭스코리아(주),미스터리,12세이상관람가,0.0,150.0,42.293333333333294,8695.0,1.0,2718158
타이탄,2010-04-01,4,2,13,106.0,미국,워너브러더스 코리아(주),액션,12세이상관람가,1.0,240.0,23.5708333333333,0.0,0.0,2685508
곤지암,2018-03-28,3,1,13,94.0,한국,(주)쇼박스,공포,15세이상관람가,0.0,778.0,39.353470437018,744.0,0.0,2675559
소원,2013-10-02,10,4,40,122.0,한국,롯데쇼핑㈜롯데엔터테인먼트,드라마,12세이상관람가,0.0,2820.0,36.464893617021296,0.0,1.0,2663170
살인자의 기억법,2017-09-06,9,3,36,118.0,한국,(주)쇼박스,범죄,15세이상관람가,0.0,991.0,42.37033299697279,9811.0,1.0,2656694
브레이킹 던 part2,2012-11-15,11,4,46,115.0,미국,(주)넥스트엔터테인먼트월드(NEW),드라마,15세이상관람가,1.0,1157.0,24.148660328435604,0.0,0.0,2654817
탐정 : 더 비기닝,2015-09-24,9,3,39,119.0,한국,씨제이이앤엠(주),코미디,15세이상관람가,1.0,386.0,53.5284974093264,3319.0,0.0,2625686
미니언즈,2015-07-29,7,3,31,90.0,미국,유니버설픽쳐스인터내셔널 코리아(유),애니메이션,전체관람가,1.0,199.0,32.3417085427136,11636.0,0.0,2625572
후궁 : 제왕의 첩,2012-06-06,6,2,23,122.0,한국,롯데쇼핑㈜롯데엔터테인먼트,사극,청소년관람불가,0.0,168.0,28.285714285714302,0.0,0.0,2621436
트랜스포머: 최후의 기사,2017-06-21,6,2,25,150.0,미국,롯데쇼핑㈜롯데엔터테인먼트,액션,12세이상관람가,,1223.0,40.13654946852,16721.0,0.0,2614601
제이슨 본,2016-07-27,7,3,30,123.0,미국,유니버설픽쳐스인터내셔널 코리아(유),액션,15세이상관람가,1.0,643.0,33.9968895800933,13139.0,0.0,2611966
드래곤 길들이기,2010-05-20,5,2,20,98.0,미국,유니버설픽쳐스인터내셔널 코리아(유),애니메이션,전체관람가,1.0,354.0,18.610169491525397,0.0,0.0,2603857
지금 만나러 갑니다,2018-03-14,3,1,11,131.0,한국,롯데쇼핑㈜롯데엔터테인먼트,멜로,12세이상관람가,0.0,311.0,51.890675241157595,2078.0,1.0,2602273
도리를 찾아서,2016-07-06,7,3,27,102.0,미국,월트디즈니컴퍼니코리아(주),애니메이션,전체관람가,1.0,263.0,31.8783269961977,5951.0,0.0,2601734
위험한 상견례,2011-03-31,3,1,13,118.0,한국,롯데쇼핑㈜롯데엔터테인먼트,코미디,12세이상관람가,1.0,161.0,23.0496894409938,0.0,0.0,2595625
아수라,2016-09-28,9,3,39,132.0,한국,씨제이이앤엠(주),범죄,청소년관람불가,0.0,691.0,38.2836468885673,28898.0,0.0,2594028
보안관,2017-05-03,5,2,18,115.0,한국,롯데쇼핑㈜롯데엔터테인먼트,범죄,15세이상관람가,0.0,198.0,57.0050505050505,2752.0,0.0,2571491
기술자들,2014-12-24,12,4,52,116.0,한국,롯데쇼핑㈜롯데엔터테인먼트,범죄,15세이상관람가,0.0,978.0,35.6901840490798,24306.0,0.0,2564340
퍼시픽 림,2013-07-11,7,3,28,131.0,미국,워너브러더스 코리아(주),액션,12세이상관람가,1.0,917.0,40.2355507088332,0.0,1.0,2539114
엑스맨: 퍼스트 클래스,2011-06-02,6,2,22,132.0,미국,이십세기폭스코리아(주),액션,12세이상관람가,1.0,191.0,24.413612565445,0.0,0.0,2532306
정글북,2016-06-09,6,2,23,105.0,미국,월트디즈니컴퍼니코리아(주),어드벤처,12세이상관람가,0.0,271.0,47.4686346863469,4428.0,0.0,2532051
목격자,2018-08-15,8,3,33,111.0,한국,(주)넥스트엔터테인먼트월드(NEW),스릴러,15세이상관람가,0.0,115.0,42.8,583.0,0.0,2524086
마이펫의 이중생활,2016-08-03,8,3,31,90.0,미국,유니버설픽쳐스인터내셔널 코리아(유),애니메이션,전체관람가,1.0,244.0,32.4713114754098,7356.0,0.0,2517805
증인,2019-02-13,2,1,7,129.0,한국,롯데컬처웍스(주)롯데엔터테인먼트,드라마,12세이상관람가,0.0,175.0,48.36,484.0,0.0,2516128
조작된 도시,2017-02-09,2,1,6,126.0,한국,씨제이이앤엠(주),범죄,15세이상관람가,0.0,705.0,43.5304964539007,12267.0,0.0,2512572
반창꼬,2012-12-19,12,4,51,120.0,한국,(주)넥스트엔터테인먼트월드(NEW),멜로,15세이상관람가,0.0,769.0,45.054616384915505,0.0,0.0,2471721
보스 베이비,2017-05-03,5,2,18,97.0,미국,씨제이이앤엠(주),애니메이션,전체관람가,1.0,118.0,42.1610169491525,4232.0,0.0,2450023
화차,2012-03-08,3,1,10,117.0,한국,필라멘트픽쳐스,미스터리,15세이상관람가,0.0,142.0,27.253521126760603,0.0,1.0,2435211
이웃사람,2012-08-22,8,3,34,110.0,한국,롯데쇼핑㈜롯데엔터테인먼트,스릴러,청소년관람불가,0.0,297.0,25.468013468013503,0.0,0.0,2434099
조선명탐정: 흡혈괴마의 비밀,2018-02-08,2,1,6,119.0,한국,(주)쇼박스,사극,12세이상관람가,1.0,247.0,41.380566801619395,3955.0,0.0,2424330
재심,2017-02-15,2,1,7,118.0,한국,오퍼스픽쳐스(유),드라마,15세이상관람가,0.0,270.0,50.9444444444444,6797.0,0.0,2420729
신비한 동물들과 그린델왈드의 범죄,2018-11-14,11,4,46,133.0,미국,워너브러더스 코리아(주),판타지,12세이상관람가,1.0,220.0,43.9681818181818,6057.0,0.0,2414062
사바하,2019-02-20,2,1,8,122.0,한국,씨제이이앤엠(주),미스터리,15세이상관람가,0.0,117.0,31.1196581196581,724.0,0.0,2397792
의뢰인,2011-09-29,9,3,39,123.0,한국,(주)쇼박스,스릴러,15세이상관람가,0.0,230.0,26.417391304347802,0.0,0.0,2393086
화이: 괴물을 삼킨 아이,2013-10-09,10,4,41,125.0,한국,(주)쇼박스,액션,청소년관람불가,0.0,679.0,35.141384388807104,0.0,0.0,2391963
007 스카이폴,2012-10-26,10,4,43,143.0,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),액션,15세이상관람가,1.0,238.0,22.277310924369697,0.0,0.0,2376145
가문의 영광4 - 가문의 수난,2011-09-07,9,3,36,103.0,한국,(주)넥스트엔터테인먼트월드(NEW),코미디,15세이상관람가,1.0,426.0,25.753521126760603,0.0,0.0,2363955
블라인드,2011-08-10,8,3,32,111.0,한국,(주)넥스트엔터테인먼트월드(NEW),스릴러,청소년관람불가,0.0,231.0,25.9090909090909,0.0,0.0,2362906
박열,2017-06-28,6,2,26,128.0,한국,메가박스중앙(주)플러스엠,드라마,12세이상관람가,0.0,857.0,46.79929988331389,7265.0,0.0,2359174
라스트 갓파더,2010-12-29,12,4,52,103.0,한국,씨제이엔터테인먼트,코미디,12세이상관람가,0.0,3794.0,26.260938323669,0.0,0.0,2316099
스파이,2015-05-21,5,2,21,121.0,미국,이십세기폭스코리아(주),액션,15세이상관람가,0.0,502.0,33.1713147410359,2016.0,0.0,2315882
모아나,2017-01-12,1,1,2,113.0,미국,월트디즈니컴퍼니코리아 유한책임회사,애니메이션,전체관람가,0.0,370.0,37.4621621621622,2774.0,0.0,2310054
테이큰 2,2012-09-27,9,3,39,92.0,프랑스,이십세기폭스코리아(주),액션,청소년관람불가,1.0,290.0,28.131034482758604,0.0,0.0,2308596
하녀,2010-05-13,5,2,19,106.0,한국,(주)싸이더스,스릴러,청소년관람불가,0.0,184.0,26.0869565217391,0.0,0.0,2304487
메이즈 러너: 데스 큐어,2018-01-17,1,1,3,142.0,미국,이십세기폭스코리아(주),액션,12세이상관람가,1.0,471.0,40.496815286624205,24029.0,1.0,2299732
맘마미아!2,2018-08-08,8,3,32,113.0,미국,유니버설픽쳐스인터내셔널 코리아(유),뮤지컬,12세이상관람가,,121.0,45.7438016528926,1122.0,0.0,2285143
호빗: 스마우그의 폐허,2013-12-12,12,4,50,161.0,미국,워너브러더스 코리아(주),어드벤처,12세이상관람가,1.0,1014.0,30.3579881656805,0.0,0.0,2282744
나잇&데이,2010-06-24,6,2,25,109.0,미국,이십세기폭스코리아(주),액션,15세이상관람가,,75.0,28.053333333333303,0.0,0.0,2282191
컨저링,2013-09-17,9,3,38,111.0,미국,워너브러더스 코리아(주),공포,15세이상관람가,1.0,840.0,44.5011904761905,0.0,0.0,2262758
슈렉 포에버,2010-07-01,7,3,26,93.0,미국,씨제이엔터테인먼트,애니메이션,전체관람가,1.0,239.0,22.1004184100418,0.0,0.0,2261356
배트맨 대 슈퍼맨: 저스티스의 시작,2016-03-24,3,1,12,151.0,미국,워너브러더스 코리아(주),액션,12세이상관람가,1.0,1127.0,51.04525288376221,16024.0,1.0,2256913
레디 플레이어 원,2018-03-28,3,1,13,139.0,미국,워너브러더스 코리아(주),액션,12세이상관람가,0.0,144.0,38.72222222222221,853.0,1.0,2254430
배틀쉽,2012-04-11,4,2,15,131.0,미국,유니버설픽쳐스인터내셔널 코리아(유),SF,12세이상관람가,0.0,426.0,23.7347417840376,0.0,0.0,2241687
셜록홈즈 : 그림자 게임,2011-12-21,12,4,51,128.0,미국,워너브러더스 코리아(주),액션,15세이상관람가,1.0,277.0,22.841155234657002,0.0,0.0,2239156
7광구,2011-08-04,8,3,31,101.0,한국,씨제이이앤엠(주),SF,15세이상관람가,0.0,1852.0,24.7062634989201,0.0,0.0,2232179
마당을 나온 암탉,2011-07-28,7,3,30,93.0,한국,롯데쇼핑㈜롯데엔터테인먼트,애니메이션,전체관람가,0.0,716.0,25.9469273743017,0.0,1.0,2199048
악의 연대기,2015-05-14,5,2,20,102.0,한국,씨제이이앤엠(주),스릴러,15세이상관람가,0.0,235.0,41.0808510638298,5113.0,0.0,2192243
강남 1970,2015-01-21,1,1,4,135.0,한국,(주)쇼박스,액션,청소년관람불가,0.0,1317.0,37.296886864085,21361.0,0.0,2192172
이상한 나라의 앨리스,2010-03-04,3,1,9,108.0,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,판타지,전체관람가,1.0,726.0,24.0840220385675,0.0,1.0,2182365
맨 오브 스틸,2013-06-13,6,2,24,142.0,미국,워너브러더스 코리아(주),SF,12세이상관람가,1.0,967.0,37.7166494312306,0.0,0.0,2182227
황해,2010-12-22,12,4,51,156.0,한국,(주)쇼박스,스릴러,청소년관람불가,0.0,460.0,29.165217391304303,0.0,0.0,2167426
원더 우먼,2017-05-31,5,2,22,140.0,미국,워너브러더스 코리아(주),액션,12세이상관람가,1.0,292.0,38.510273972602704,3222.0,1.0,2165401
초능력자,2010-11-10,11,4,45,114.0,한국,(주)넥스트엔터테인먼트월드(NEW),SF,15세이상관람가,0.0,1028.0,24.645914396887196,0.0,0.0,2164805
마이 웨이,2011-12-21,12,4,51,137.0,한국,기타,전쟁,15세이상관람가,0.0,796.0,27.8869346733668,0.0,1.0,2142622
겟 아웃,2017-05-17,5,2,20,103.0,미국,유니버설픽쳐스인터내셔널 코리아(유),공포,15세이상관람가,0.0,1024.0,45.28125,5068.0,0.0,2138146
나의 사랑 나의 신부,2014-10-08,10,4,41,111.0,한국,씨네그루(주)다우기술,멜로,15세이상관람가,0.0,285.0,46.8105263157895,8499.0,0.0,2135614
굿바이 싱글,2016-06-29,6,2,26,119.0,한국,(주)쇼박스,코미디,15세이상관람가,0.0,1306.0,35.7320061255743,6176.0,0.0,2108273
이클립스,2010-07-07,7,3,27,124.0,미국,(주)넥스트엔터테인먼트월드(NEW),판타지,12세이상관람가,,1599.0,25.682301438399,0.0,1.0,2105050
몽타주,2013-05-16,5,2,20,119.0,한국,(주)넥스트엔터테인먼트월드(NEW),스릴러,15세이상관람가,0.0,270.0,40.1703703703704,0.0,0.0,2095375
명당,2018-09-19,9,3,38,126.0,한국,메가박스중앙(주)플러스엠,사극,12세이상관람가,0.0,283.0,35.530035335689,1758.0,0.0,2087474
논스톱,2014-02-27,2,1,9,106.0,미국,(주)넥스트엔터테인먼트월드(NEW),액션,15세이상관람가,0.0,330.0,38.3606060606061,0.0,0.0,2084457
쩨쩨한 로맨스,2010-12-01,12,4,48,118.0,한국,롯데쇼핑㈜롯데엔터테인먼트,코미디,청소년관람불가,0.0,184.0,28.347826086956502,0.0,0.0,2080574
장화신은 고양이,2012-01-12,1,1,2,90.0,미국,씨제이이앤엠(주),애니메이션,전체관람가,1.0,223.0,21.152466367713,0.0,1.0,2080154
인투 더 스톰,2014-08-28,8,3,35,89.0,미국,워너브러더스 코리아(주),액션,12세이상관람가,0.0,387.0,37.746770025839794,1559.0,0.0,2078492
로건,2017-03-01,3,1,9,137.0,미국,이십세기폭스코리아(주),액션,청소년관람불가,1.0,541.0,39.7430683918669,4093.0,1.0,2070084
뷰티 인사이드,2015-08-20,8,3,34,126.0,한국,(주)넥스트엔터테인먼트월드(NEW),판타지,12세이상관람가,0.0,2660.0,53.6706766917293,17219.0,0.0,2053947
혹성탈출: 종의 전쟁,2017-08-15,8,3,33,139.0,미국,이십세기폭스코리아(주),액션,12세이상관람가,1.0,508.0,34.3169291338583,6877.0,0.0,2050909
봉이 김선달,2016-07-06,7,3,27,120.0,한국,씨제이이앤엠(주),사극,12세이상관람가,0.0,863.0,40.6245654692932,20055.0,0.0,2044564
노아,2014-03-20,3,1,12,139.0,미국,씨제이이앤엠(주),어드벤처,15세이상관람가,0.0,607.0,36.8714991762768,1674.0,1.0,2026574
레버넌트: 죽음에서 돌아온 자,2016-01-14,1,1,2,156.0,미국,이십세기폭스코리아(주),어드벤처,15세이상관람가,0.0,944.0,45.9311440677966,5179.0,1.0,2007180
페르시아의 왕자: 시간의 모래,2010-05-27,5,2,21,116.0,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,액션,12세이상관람가,,213.0,25.2300469483568,0.0,0.0,2003533
남자가 사랑할 때,2014-01-22,1,1,4,120.0,한국,(주)넥스트엔터테인먼트월드(NEW),멜로,15세이상관람가,0.0,458.0,38.842794759825296,0.0,0.0,1979311
루시,2014-09-03,9,3,36,89.0,미국,유니버설픽쳐스인터내셔널 코리아(유),액션,청소년관람불가,0.0,609.0,45.431855500821,12047.0,0.0,1971837
협상,2018-09-19,9,3,38,114.0,한국,씨제이이앤엠(주),범죄,15세이상관람가,0.0,170.0,37.8235294117647,946.0,0.0,1967721
알리타: 배틀 엔젤,2019-02-05,2,1,6,121.0,미국,이십세기폭스코리아(주),액션,12세이상관람가,0.0,255.0,39.023529411764706,888.0,1.0,1949297
애나벨 : 인형의 주인,2017-08-10,8,3,32,108.0,미국,워너브러더스 코리아(주),공포,15세이상관람가,1.0,163.0,42.9141104294479,6123.0,0.0,1934192
컨저링 2,2016-06-09,6,2,23,131.0,미국,워너브러더스 코리아(주),공포,15세이상관람가,1.0,176.0,43.5681818181818,7907.0,0.0,1926201
터보,2013-07-25,7,3,30,95.0,미국,씨제이이앤엠(주),애니메이션,전체관람가,0.0,242.0,34.0082644628099,0.0,0.0,1923748
내안의 그놈,2019-01-09,1,1,2,122.0,한국,기타,판타지,15세이상관람가,0.0,197.0,37.2741116751269,2285.0,0.0,1901684
수어사이드 스쿼드,2016-08-03,8,3,31,122.0,미국,워너브러더스 코리아(주),액션,15세이상관람가,1.0,1090.0,40.5917431192661,32475.0,1.0,1898121
오늘의 연애,2015-01-14,1,1,3,118.0,한국,씨제이이앤엠(주),멜로,15세이상관람가,0.0,957.0,32.6489028213166,19766.0,0.0,1891993
글러브,2011-01-20,1,1,3,144.0,한국,씨제이엔터테인먼트,드라마,전체관람가,0.0,464.0,23.853448275862103,0.0,0.0,1888100
퍼시 잭슨과 번개 도둑,2010-02-11,2,1,6,118.0,미국,이십세기폭스코리아(주),판타지,12세이상관람가,,468.0,21.884615384615397,0.0,1.0,1877226
해결사,2010-09-09,9,3,36,100.0,한국,(주)넥스트엔터테인먼트월드(NEW),액션,15세이상관람가,0.0,133.0,26.3082706766917,0.0,0.0,1873327
연애의 온도,2013-03-21,3,1,12,112.0,한국,롯데쇼핑㈜롯데엔터테인먼트,멜로,청소년관람불가,0.0,450.0,34.7244444444444,0.0,0.0,1865195
