,영화명,개봉일,감독,"API구분(left=kmdb, right=영진위)"
218,SP우먼,2012-09-10,유호 히토시,right_only
5382,사소리외전,2012-09-13,후지와라 켄이치,right_only
11393,퍼펙트바디라인,2012-09-13,코우야 타다시,right_only
1974,다이,2012-09-13,,left_only
3325,리듬앤비트,2012-09-13,,left_only
7675,에이지오브드래곤,2012-09-20,,left_only
8342,욕정의맛,2012-09-20,반원량,right_only
11708,피쉬탱크,2012-09-20,,left_only
332,감각의제국파이널,2012-09-20,아이조메 쿄코,right_only
2132,대재앙,2012-09-20,미초 루타르,right_only
5035,블라인드맨,2012-09-24,자비에 팔뤼,right_only
9666,조루란시시하다,2012-09-26,요시다 코우다,right_only
3591,마흔네살의숫총각,2012-09-27,이마오카 신지,right_only
5799,세이프,2012-09-27,,left_only
3232,로스트,2012-09-27,,left_only
819,그녀에대해알고있는모든것,2012-09-27,이즈치 키슈,right_only
9023,익스트림No13,2012-10-03,겔라 바블루아니,right_only
4583,뱀파이어의습격,2012-10-04,,left_only
6341,스티브잡스미래를읽는천재,2012-10-10,타라 퍼니아,right_only
7652,에스엠타운라이브인도쿄스페셜에디션3D,2012-10-11,유호진,right_only
5812,세컨드라도좋아,2012-10-11,요시다 료코,right_only
309,가출소녀와스토커,2012-10-11,이케다 치히로,right_only
460,거친녀석들거침없이쏴라,2012-10-11,,left_only
9677,조셉고든레빗의69채널,2012-10-11,,left_only
9709,좀비솔져,2012-10-18,,left_only
12095,헬로우서퍼,2012-10-18,,left_only
221,S메이트,2012-10-18,,left_only
5411,사이코패스,2012-10-18,,left_only
6350,스틸,2012-10-18,,left_only
8988,이유있는반항,2012-10-18,,left_only
7484,언더그라운드,2012-10-18,,left_only
8427,우주전쟁2넥스트웨이브,2012-10-18,토마스 하우엘,right_only
11338,패는여자,2012-10-19,,left_only
11765,핏불테리아,2012-10-23,고명안,right_only
3650,맛있는불륜택시,2012-10-25,이숭환,right_only
8220,와일드세븐,2012-10-25,,left_only
5170,비정한도시,2012-10-25,,left_only
5171,비정한도시감독판,2012-10-25,김문흠,right_only
4448,반딧불언덕에서,2012-11-01,우다 고노스케,right_only
10036,창,2012-11-01,,left_only
166,ATM,2012-11-01,,left_only
3672,맛있는스캔들,2012-11-02,이세일,right_only
12256,화이트카오스,2012-11-03,아리엘 브로멘,right_only
6540,신밧드와미노타우르스의대결전,2012-11-08,,left_only
3790,메가피라냐,2012-11-08,에릭 포스버그,right_only
9366,전망좋은방밀애,2012-11-08,이숭환,right_only
3395,리틀제이콥,2012-11-08,유형,right_only
8672,유리의여신2,2012-11-15,칸바라 이구토,right_only
6657,심플리벤지,2012-11-15,브라이언 에이브릴,right_only
10503,캐치44,2012-11-15,,left_only
1001,극장판전국바사라,2012-11-15,노무라 카즈야,right_only
9827,지난여름갑자기,2012-11-15,,left_only
4447,반드시크게들을것2WildDays,2012-11-22,백승화,right_only
4446,반드시크게들을것2WILDDAYS,2012-11-22,,left_only
10484,칸나누나의비밀일기1,2012-11-22,토모마치 나오유키,right_only
10126,철가방우수씨,2012-11-22,,left_only
10125,철가방우수,2012-11-22,윤학렬,right_only
8183,올굿에브리씽,2012-11-22,,left_only
3667,맛있는섹스맛있는상상2,2012-11-22,,left_only
3666,맛있는섹스맛있는상상,2012-11-22,이숭환,right_only
3787,메가파이톤vs게토로이드,2012-11-29,메리 램버트,right_only
14,10일간의원나잇스탠드,2012-11-29,다니엘 아르비드,right_only
6190,스무살의이중생활,2012-11-29,이숭환,right_only
1777,노벨스라스트윌,2012-11-29,,left_only
6102,순진한유학생,2012-11-29,마에노 토모야,right_only
4490,밤의이야기,2012-11-29,미셸 오슬로,right_only
2423,데블스트레저,2012-11-29,,left_only
3586,마티나,2012-11-29,크리스토퍼 로빈 콜린스,right_only
2243,더블,2012-11-29,마이클 브랜트,right_only
10990,테러트랩,2012-11-29,댄 가르시아,right_only
5891,센티멘트오브더플레시,2012-12-05,호베흐또 가흐제이휴,right_only
7025,아직할말이남았지만,2012-12-05,,left_only
11051,토처드,2012-12-05,로버트 리버맨,right_only
9350,저지드레드3D,2012-12-06,피트 트래비스,right_only
5647,서도가마나미의정사,2012-12-06,이시카와 킨,right_only
3918,모터웨이분노의질주,2012-12-06,정보서,right_only
3468,마린스키발레호두까기인형3D,2012-12-06,발레리 게르기예프,right_only
9349,저지드레드,2012-12-06,,left_only
1901,늑대소년확장판,2012-12-06,조성희,right_only
5085,블러드워크,2012-12-06,,left_only
10485,칸나누나의비밀일기2,2012-12-12,토모마츠 나오유키,right_only
8161,옥보단2012천하애정비법,2012-12-13,호요휘,right_only
7325,어덜트24살의사랑,2012-12-13,나카마치 사쿠,right_only
10487,칼리지,2012-12-13,뎁 헤이갠,right_only
6034,숏컷,2012-12-13,,left_only
479,걸스곤데드,2012-12-17,"마이클 호프만 Jr.,아론 T. 웰즈",right_only
1032,극장판포켓몬스터베스트위시메로엣타의반짝반짝음악회,2012-12-19,,left_only
11607,프렌즈위드키즈,2012-12-19,,left_only
2711,드래곤아이즈,2012-12-20,존 하이암스,right_only
1266,나락,2012-12-20,히로타 미키오,right_only
12316,훔쳐보기노조키맨,2012-12-20,카타오카 슈지,right_only
464,건달가정부,2012-12-20,후지와라 켄이치,right_only
3991,몽정애감독판,2012-12-20,이숭환,right_only
8083,오르지,2012-12-20,브래드 T. 갓프레드,right_only
409,갱로이어,2012-12-27,고바야시 코지,right_only
5843,섹스배틀로얄,2012-12-27,히로타 미키오,right_only
785,귀족간호사의바디힐링,2012-12-27,이시카와 킨,right_only
10176,청출어람,2012-12-28,,left_only
2481,도망쳐온이즈미,2013-01-03,후지와라 타카시,right_only
3044,런던블러바드무삭제감독판,2013-01-04,윌리엄 모나한,right_only
7787,여교사의향기,2013-01-04,토모마츠 나오유키,right_only
9024,익스트림No13감독판,2013-01-08,겔라 바블루아니,right_only
3768,머신건프리처감독판,2013-01-09,마크 포스터,right_only
1848,누군가가보고있다,2013-01-10,카타오카 슈지,right_only
3730,맥시멈컨빅션,2013-01-11,키오니 왁스먼,right_only
1325,나의가족나의도시,2013-01-12,,left_only
6082,수호지천하호걸고대수,2013-01-15,류신의,right_only
11856,하이라이프,2013-01-17,게리예이츠,right_only
1726,네이키드웨폰사소리2,2013-01-17,후지와라 켄이치,right_only
11008,텍사스킬링필드,2013-01-17,,left_only
6843,아르센루팡,2013-01-24,,left_only
12072,헤이세이미망인하숙집방빌려드립니다,2013-01-24,에노모토 토시로,right_only
10624,콜럼버스서클,2013-01-24,,left_only
4805,부도리의꿈감독판,2013-01-30,스기이 기사부로,right_only
2360,더피플아이브슬렙위드,2013-01-30,쿠엔틴 리,right_only
5509,삼총사용감한친구들,2013-01-31,,left_only
5802,세인츠앤솔저공수특전대,2013-01-31,,left_only
1400,날아라호빵맨극장판구하라코코링과기적의별,2013-02-07,야노 히로유키,right_only
947,극장판날아라호빵맨구하라코코링과기적의별,2013-02-07,,left_only
2052,단지처오후의정사2,2013-02-07,쿠보데라 카즈토,right_only
9405,절색무기네이키드솔저,2013-02-07,,left_only
9912,징기스칸제국의건설,2013-02-08,샤그다슈렌,right_only
7154,암스테르담헤비,2013-02-14,마이클 라이트,right_only
12090,헨젤과그레텔마녀사냥꾼3D,2013-02-14,토미 위르콜라,right_only
12089,헨젤과그레텔마녀사냥꾼,2013-02-14,,left_only
10065,처녀상실,2013-02-14,타지리 유지,right_only
10032,참을수없는성적유희감독판,2013-02-15,이세일,right_only
3128,레이징피닉스2여자옹박의귀환,2013-02-15,펫챠이 왕캄라오,right_only
10031,참을수없는성적유희,2013-02-15,,left_only
3119,레이디사무라이,2013-02-21,,left_only
10855,타에의미망인정사,2013-02-21,이시카와 히토시,right_only
3120,레이디사무라이2,2013-02-21,,left_only
5714,설녀,2013-02-21,,left_only
8331,욕망의코스프레,2013-02-25,타나다 유키,right_only
1011,극장판타이거앤버니더비기닝,2013-02-28,,left_only
1009,극장판타이거앤버니,2013-02-28,요네타니 요시토모,right_only
6073,수호지바람의영웅금모견,2013-02-28,황조권,right_only
6859,아메리카파이19금여배우들,2013-02-28,폴 사피아노,right_only
7763,엘리펀트화이트,2013-02-28,프라챠 핀카엡,right_only
5943,소노코의유혹정사,2013-03-01,에노모토 토시로,right_only
11475,포에버스트롱,2013-03-06,라이언 리틀,right_only
3811,메스카다,2013-03-06,조쉬 스턴펠드,right_only
9856,지킬앤하이드,2013-03-06,돈 로이 킹,right_only
9737,주리,2013-03-07,,left_only
2433,데스워리어,2013-03-07,빌 코코란,right_only
9324,재회,2013-03-07,에노모토 토시로,right_only
3408,린코의유혹하는미용실,2013-03-07,카타오카 슈지,right_only
10771,키스,2013-03-07,"강호준,김진희,황희성,서용호,문인대,이정원,김두헌",right_only
10772,키스KISSES,2013-03-07,,left_only
6084,수호지태극영웅소이광,2013-03-13,황조권,right_only
11793,하나츠미그녀의꽃망울,2013-03-14,사토우 토시키,right_only
12311,후지코의이중생활,2013-03-14,타지리 유지,right_only
7985,영웅샐러멘더의비밀,2013-03-14,"알렉산드르 야킴추크,엘레나 코발레바",right_only
11529,폴리스스토리,2013-03-19,,left_only
6868,아메리칸섹슈얼라이프,2013-03-20,,left_only
2467,도너패스,2013-03-20,엘리스 로버트슨,right_only
9685,조조황제의반란감독판,2013-03-20,조림산,right_only
6598,신혼부부러브다이어리3트리플러브,2013-03-21,요코야마 카즈히로,right_only
10986,테라노바,2013-03-21,알렉산드르 멜닉,right_only
2364,더해머,2013-03-21,오렌 캐플란,right_only
12091,헬,2013-03-21,,left_only
3180,로날더바바리언,2013-03-21,,left_only
5792,세여자의맛있는불륜,2013-03-27,,left_only
6599,신혼부부러브다이어리4러브포에버,2013-03-28,요코야마 카즈히로,right_only
5018,브루노,2013-03-28,,left_only
6257,스큐,2013-03-28,세베 쉘레쯔,right_only
787,귀파는여자,2013-04-04,호리우치 히로시,right_only
1229,끝과시작,2013-04-04,민규동,right_only
10138,철의여인,2013-04-08,,left_only
8126,오즈의마법사그레이트매직,2013-04-11,,left_only
4283,미히로의19금강좌,2013-04-11,오쿠 와타루,right_only
2344,더팩토리,2013-04-11,,left_only
466,건달여의사,2013-04-17,아이바 토모아키,right_only
10260,춘화도,2013-04-18,후지와라 켄이치,right_only
10218,초한지천하대전감독판,2013-04-18,이인항,right_only
1071,글렌플라잉로봇,2013-04-18,마크 골드스타인,right_only
488,걸즈라이프,2013-04-18,오츠카 유키,right_only
9540,정사두여자와의로맨스,2013-04-19,마크 만,right_only
3990,몽정애2기막힌상상,2013-04-24,,left_only
11366,퍼니퍼니,2013-04-25,,left_only
509,게이샤의순정상실,2013-04-25,조조 히데오,right_only
9070,인비저블사인,2013-04-25,,left_only
7470,어펜더범죄와의전쟁,2013-04-26,론 스캘펠로,right_only
5342,사랑의가위바위보,2013-04-30,,left_only
465,건달앵커우먼,2013-05-01,카와노 고우시,right_only
2023,다크월드3D,2013-05-01,안톤 메거딕체브,right_only
9016,이프,2013-05-02,엘렌 스미트,right_only
3449,마데아증인보호프로그램,2013-05-02,,left_only
2022,다크월드,2013-05-02,,left_only
1412,남자대여자섹스가문제다,2013-05-03,파우스토 브리찌,right_only
8704,유부녀의꽃,2013-05-08,토모마츠 나오유키,right_only
7106,안드레아보첼리러브인포르토피노,2013-05-08,로버트 포스터,right_only
7719,엑시트스피드,2013-05-09,,left_only
3614,말로는힘들어,2013-05-09,,left_only
5460,산딸기,2013-05-16,잉마르 베리만,right_only
11538,폴링오버나잇,2013-05-16,콘래드 잭슨,right_only
1119,기브앰헬말론,2013-05-16,러셀 멀케이,right_only
9854,지지지,2013-05-16,,left_only
11012,템페스트,2013-05-18,로베르 르빠쥬,right_only
9215,자극의세기,2013-05-23,,left_only
910,그림리퍼,2013-05-23,마이클 페이퍼,right_only
623,공각기동대SACSolidStateSociety3D,2013-05-23,,left_only
3844,멤피스,2013-05-23,크리스토퍼 애슐리,right_only
524,겟코가면,2013-05-23,카사기 노조무,right_only
622,공각기동대SACSolidStateSociety,2013-05-23,카미야마 켄지,right_only
10044,창녀의성적유희섹스남과여,2013-05-29,,left_only
11306,파친코의여왕,2013-05-29,아이바 토모아키,right_only
10043,창녀의성적유희,2013-05-29,이세일,right_only
2247,더블불륜,2013-05-30,사스가 사스케,right_only
6287,스태쉬하우스,2013-05-30,에두아르도 로드리게스,right_only
3392,리틀빗오브헤븐,2013-05-30,,left_only
9241,작별들,2013-05-30,,left_only
10394,친구의아내를탐하다,2013-05-31,얀 흐레베이크,right_only
8783,은밀하게위대하게,2013-06-05,장철수,right_only
1931,닌자정사2,2013-06-05,세지오,right_only
7498,언디스퓨티드1대100의혈투,2013-06-07,에두아르도 로드리게스,right_only
11192,티토황제의자비,2013-06-08,장 피에로 포넬,right_only
6335,스트리퍼VS늑대인간,2013-06-12,조나단 글렌드닝,right_only
2504,도촬유부녀의정사,2013-06-13,칸바라 이구토,right_only
8923,이머고,2013-06-13,,left_only
837,그녀의연기,2013-06-13,,left_only
10842,타나토스,2013-06-17,조조 히데오,right_only
1771,노마드더비기닝,2013-06-19,토머스 딕슨,right_only
8661,유니온스퀘어,2013-06-19,낸시 사보카,right_only
6948,아웃포스트블랙선,2013-06-20,스티브 바커,right_only
2037,닥터,2013-06-20,"김성홍,김유정,배현지",right_only
3603,만원전철속그녀2,2013-06-20,칸바라 이구토,right_only
8659,유니버셜솔저4클론의반란,2013-06-20,존 하이암스,right_only
4794,부기우기상위1의섹스,2013-06-20,던컨 워드,right_only
4329,밀프,2013-06-20,스콧 휠러,right_only
8660,유니버셜솔져4클론의반란,2013-06-20,,left_only
11259,파리의자살가게,2013-06-27,파트리스 르꽁트,right_only
7971,엽문4종극일전,2013-06-27,구예도,right_only
2883,라스트엑소시즘잠들지않은영혼,2013-06-27,,left_only
9798,쥬라기공원,2013-06-27,,left_only
2882,라스트엑소시즘잠들지않는영혼,2013-06-27,에드 게스-도넬리,right_only
5895,셀러브리티섹스테이프,2013-06-27,스콧 휠러,right_only
5229,빈센트이탈리아바다를찾아,2013-06-27,,left_only
10652,쾌락메이드로이드,2013-06-27,토모마츠 나오유키,right_only
6344,스티븐시걸의리벤지,2013-06-28,키오니 왁스먼,right_only
4565,백일몽금단의기억,2013-07-04,카네다 타카시,right_only
455,거짓말섹스가좋아,2013-07-04,이세일,right_only
6519,식스액트,2013-07-04,,left_only
1135,기억하고있다,2013-07-05,"요시다 히데아키,아카이시 토모유키,쿠보 토모히로",right_only
8388,우리동네포르노스타,2013-07-10,프랑크 가스탐비드,right_only
7134,알바생과의불륜,2013-07-11,이마오카 신지,right_only
6426,슬립리스나이트,2013-07-11,프레데릭쟈댕,right_only
2836,뜨거운욕망,2013-07-12,베르나드 진진,right_only
2521,도터,2013-07-17,조나단 M. 레빈,right_only
1703,네가원한다면,2013-07-18,아케로 마나스,right_only
2584,동급생과의불륜,2013-07-18,오부치 아키라,right_only
7656,에어라인플라이트,2013-07-18,존 윌리스 3세,right_only
5761,세뇨라,2013-07-18,,left_only
10904,탈옥의사엔마,2013-07-18,오누마 유이치,right_only
7991,영춘권무림절대고수,2013-07-19,장동조,right_only
3481,마법소녀마도카마기카후편영원의이야기,2013-07-20,,left_only
968,극장판마법소녀마도카마기카후편영원의이야기,2013-07-20,신보 아키유키,right_only
