순번,영화명,감독,제작사_x,수입사_x,배급사_x,개봉일_x,영화유형_x,영화형태_x,국적_x,전국스크린수_x,전국매출액_x,전국관객수_x,서울매출액_x,서울관객수_x,장르_x,등급_x,영화구분_x,원제,제작년도,원작도서유무,네이버기대지수,개봉전 평점,총댓글수(개봉전),?순번,영진위 영화명,제작사_y,수입사_y,배급사_y,개봉일_y,영화유형_y,영화형태_y,국적_y,전국스크린수_y,전국매출액_y,전국관객수_y,서울매출액_y,서울관객수_y,장르_y,등급_y,영화구분_y,_merge
488.0,월터의상상은현실이된다,벤 스틸러,,"유니콘텐츠,주식회사 레드아이스,이십세기폭스코리아(주)","글뫼 주식회사,이십세기폭스코리아(주)",2013-12-31,개봉영화,장편,미국,378,"6,877,576,799",941672.0,"2,822,983,799","371,403",어드벤처,12세이상관람가,일반영화,The Secret Life of Walter Mitty,2013.0,1.0,13.0,9.16,241.0,488.0,월터의 상상은 현실이 된다,,"유니콘텐츠,주식회사 레드아이스,이십세기폭스코리아(주)","글뫼 주식회사,이십세기폭스코리아(주)",2013-12-31,개봉영화,장편,미국,378,"6,877,576,799",941672.0,"2,822,983,799","371,403",어드벤처,12세이상관람가,일반영화,both
2210.0,월플라워,스티븐 크보스키,,데이지엔터테인먼트,데이지엔터테인먼트,2013-04-11,개봉영화,장편,미국,28,"120,379,400",16912.0,"76,694,900","10,529",드라마,15세이상관람가,독립/예술영화,The Perks of Being a Wallflower,2012.0,1.0,0.0,9.35,561.0,2210.0,월플라워,,데이지엔터테인먼트,데이지엔터테인먼트,2013-04-11,개봉영화,장편,미국,28,"120,379,400",16912.0,"76,694,900","10,529",드라마,15세이상관람가,독립/예술영화,both
418.0,웜바디스,조나단 레빈,,데이지엔터테인먼트,씨제이이앤엠(주),2013-03-14,개봉영화,장편,미국,477,"8,361,708,124",1169839.0,"2,687,807,624","357,532",멜로/로맨스,15세이상관람가,일반영화,Warm Bodies,2013.0,0.0,0.0,9.54,871.0,418.0,웜 바디스,,데이지엔터테인먼트,씨제이이앤엠(주),2013-03-14,개봉영화,장편,미국,477,"8,361,708,124",1169839.0,"2,687,807,624","357,532",멜로/로맨스,15세이상관람가,일반영화,both
1125.0,웨딩드레스,권형진,"(주)로드픽쳐스,(주)인벤트스톤",,(주)싸이더스,2010-01-14,개봉영화,장편,한국,183,"1,014,636,235",146148.0,"219,105,000","29,532",드라마,전체관람가,일반영화,,2009.0,0.0,0.0,9.12,196.0,1125.0,웨딩드레스,"(주)로드픽쳐스,(주)인벤트스톤",,(주)싸이더스,2010-01-14,개봉영화,장편,한국,183,"1,014,636,235",146148.0,"219,105,000","29,532",드라마,전체관람가,일반영화,both
2250.0,웨스턴리벤지,크리스티안 레브링,,(주)시네마리퍼블릭,(주)영화사 빅,2014-10-30,개봉영화,장편,덴마크,117,"119,414,000",15671.0,"50,448,100","6,374",액션,청소년관람불가,독립/예술영화,The Salvation,2014.0,0.0,409.0,9.37,60.0,2250.0,웨스턴 리벤지,,(주)시네마리퍼블릭,(주)영화사 빅,2014-10-30,개봉영화,장편,덴마크,117,"119,414,000",15671.0,"50,448,100","6,374",액션,청소년관람불가,독립/예술영화,both
1258.0,웨이백,피터 위어,,(주)케이앤엔터테인먼트,(주)쇼박스,2011-03-17,개봉영화,장편,미국,175,"776,193,500",105925.0,"239,833,000","31,080",드라마,12세이상관람가,일반영화,The Way Back,2010.0,1.0,0.0,9.24,117.0,1258.0,웨이 백,,(주)케이앤엔터테인먼트,(주)쇼박스,2011-03-17,개봉영화,장편,미국,175,"776,193,500",105925.0,"239,833,000","31,080",드라마,12세이상관람가,일반영화,both
3746.0,웨이스트랜드,루시 워커,,(주)모그커뮤니케이션즈,(주)나이너스엔터테인먼트,2014-04-03,개봉영화,장편,브라질,13,"13,832,000",1909.0,"9,844,000","1,272",다큐멘터리,전체관람가,독립/예술영화,Waste Land,2010.0,0.0,77.0,9.88,16.0,3746.0,웨이스트 랜드,,(주)모그커뮤니케이션즈,(주)나이너스엔터테인먼트,2014-04-03,개봉영화,장편,브라질,13,"13,832,000",1909.0,"9,844,000","1,272",다큐멘터리,전체관람가,독립/예술영화,both
1727.0,웰컴삼바,"올리비에르 나카체,에릭 토레다노",,블루미지,(주)이수C&E,2015-02-18,개봉영화,장편,프랑스,252,"324,426,800",40214.0,"161,085,800","19,338",코미디,15세이상관람가,독립/예술영화,Samba,2014.0,1.0,685.0,8.87,39.0,1727.0,"웰컴, 삼바",,블루미지,(주)이수C&E,2015-02-18,개봉영화,장편,프랑스,252,"324,426,800",40214.0,"161,085,800","19,338",코미디,15세이상관람가,독립/예술영화,both
2915.0,웰컴투마이하트,제이크 스콧,,판씨네마(주),판씨네마(주),2012-02-02,개봉영화,장편,영국,15,"45,131,500",5914.0,"26,332,000","3,347",드라마,청소년관람불가,독립/예술영화,Welcome To The Rileys,2010.0,0.0,0.0,9.67,12.0,2915.0,웰컴 투 마이 하트,,판씨네마(주),판씨네마(주),2012-02-02,개봉영화,장편,영국,15,"45,131,500",5914.0,"26,332,000","3,347",드라마,청소년관람불가,독립/예술영화,both
3541.0,웰컴투사우스,루카 미니에로,,(주)나이너스엔터테인먼트,(주)나이너스엔터테인먼트,2012-12-13,개봉영화,장편,이탈리아,16,"19,349,000",2524.0,"13,912,000","1,761",코미디,전체관람가,독립/예술영화,Welcome to the South,2010.0,0.0,0.0,9.38,121.0,3541.0,웰컴 투 사우스,,(주)나이너스엔터테인먼트,(주)나이너스엔터테인먼트,2012-12-13,개봉영화,장편,이탈리아,16,"19,349,000",2524.0,"13,912,000","1,761",코미디,전체관람가,독립/예술영화,both
362.0,위대한개츠비,바즈 루어만,,워너브러더스 코리아(주),워너브러더스 코리아(주),2013-05-16,개봉영화,장편,미국,562,"10,580,582,143",1445124.0,"4,776,767,643","625,029",드라마,15세이상관람가,일반영화,The Great Gatsby,2013.0,1.0,0.0,9.26,241.0,362.0,위대한 개츠비,,워너브러더스 코리아(주),워너브러더스 코리아(주),2013-05-16,개봉영화,장편,미국,562,"10,580,582,143",1445124.0,"4,776,767,643","625,029",드라마,15세이상관람가,일반영화,both
2751.0,위대한계시,마가레테 폰 트로타,,주식회사 풍경소리,프리비젼엔터테인먼트,2011-11-24,개봉영화,장편,독일,17,"48,775,500",7535.0,"28,649,000","4,229",드라마,전체관람가,독립/예술영화,VISION: The Life of Hildegard von Bingen,2009.0,0.0,0.0,8.77,26.0,2751.0,위대한 계시,,주식회사 풍경소리,프리비젼엔터테인먼트,2011-11-24,개봉영화,장편,독일,17,"48,775,500",7535.0,"28,649,000","4,229",드라마,전체관람가,독립/예술영화,both
2679.0,위대한비행,진재운,"부산경남대표방송,롯데쇼핑㈜롯데엔터테인먼트",,롯데쇼핑㈜롯데엔터테인먼트,2012-10-18,개봉영화,장편,한국,33,"47,993,500",8321.0,"13,815,000","2,251",다큐멘터리,전체관람가,독립/예술영화,The Great Flight,2012.0,0.0,0.0,0.00,2.0,2679.0,위대한 비행,"부산경남대표방송,롯데쇼핑㈜롯데엔터테인먼트",,롯데쇼핑㈜롯데엔터테인먼트,2012-10-18,개봉영화,장편,한국,33,"47,993,500",8321.0,"13,815,000","2,251",다큐멘터리,전체관람가,독립/예술영화,both
856.0,위대한소원,남대중,주식회사 브레인샤워,,(주)넥스트엔터테인먼트월드(NEW),2016-04-21,개봉영화,장편,한국,524,"2,438,260,213",308180.0,"557,547,213","67,347",코미디,15세이상관람가,일반영화,THE LAST RIDE,2016.0,0.0,3408.0,8.95,333.0,856.0,위대한 소원,주식회사 브레인샤워,,(주)넥스트엔터테인먼트월드(NEW),2016-04-21,개봉영화,장편,한국,524,"2,438,260,213",308180.0,"557,547,213","67,347",코미디,15세이상관람가,일반영화,both
369.0,위대한쇼맨,마이클 그레이시,,이십세기폭스코리아(주),이십세기폭스코리아(주),2017-12-20,개봉영화,장편,미국,702,"11,511,889,500",1402809.0,"5,093,464,700","606,546",드라마,12세이상관람가,일반영화,The Greatest Showman,2017.0,0.0,3128.0,9.61,527.0,369.0,위대한 쇼맨,,이십세기폭스코리아(주),이십세기폭스코리아(주),2017-12-20,개봉영화,장편,미국,702,"11,511,889,500",1402809.0,"5,093,464,700","606,546",드라마,12세이상관람가,일반영화,both
2326.0,위로공단,임흥순,반달,,(주)엣나인필름,2015-08-13,개봉영화,장편,한국,34,"103,598,000",13827.0,"75,447,100","9,644",다큐멘터리,15세이상관람가,독립/예술영화,Factory Complex,2014.0,0.0,356.0,9.00,18.0,2326.0,위로공단,반달,,(주)엣나인필름,2015-08-13,개봉영화,장편,한국,34,"103,598,000",13827.0,"75,447,100","9,644",다큐멘터리,15세이상관람가,독립/예술영화,both
2237.0,위베어베어스베이비베어스,매니 에르난데스,,터너코리아 유한회사,(주)팝엔터테인먼트,2018-05-24,개봉영화,장편,미국,300,"125,617,200",16136.0,"27,555,800","3,156",애니메이션,전체관람가,독립/예술영화,We Bare Bears,2018.0,0.0,104.0,10.0,16.0,2237.0,위 베어 베어스 베이비 베어스,,터너코리아 유한회사,(주)팝엔터테인먼트,2018-05-24,개봉영화,장편,미국,300,"125,617,200",16136.0,"27,555,800","3,156",애니메이션,전체관람가,독립/예술영화,both
2589.0,위선자들,김진홍,(주)영화사메이플러스,,"THE 픽쳐스,주식회사 마운틴픽쳐스",2015-11-26,개봉영화,장편,한국,82,"65,152,600",9566.0,"31,093,500","4,086",드라마,청소년관람불가,독립/예술영화,,2015.0,0.0,210.0,5.37,30.0,2589.0,위선자들,(주)영화사메이플러스,,"THE 픽쳐스,주식회사 마운틴픽쳐스",2015-11-26,개봉영화,장편,한국,82,"65,152,600",9566.0,"31,093,500","4,086",드라마,청소년관람불가,독립/예술영화,both
3128.0,위스키탱고폭스트롯,"글렌 피카라,존 레쿼",,(주)다자인소프트,(주)디스테이션,2016-11-10,개봉영화,장편,미국,108,"35,228,370",4682.0,"15,368,070","2,010",전쟁,15세이상관람가,독립/예술영화,Whiskey Tango Foxtrot,2016.0,0.0,277.0,7.60,65.0,3128.0,위스키 탱고 폭스트롯,,(주)다자인소프트,(주)디스테이션,2016-11-10,개봉영화,장편,미국,108,"35,228,370",4682.0,"15,368,070","2,010",전쟁,15세이상관람가,독립/예술영화,both
3763.0,위시아이워즈히어,잭 브라프,,(주)영화사 안다미로,(주)영화사 안다미로,2015-09-10,개봉영화,장편,미국,32,"14,391,500",1868.0,"9,025,000","1,139",코미디,15세이상관람가,독립/예술영화,Wish I Was Here,2014.0,0.0,201.0,9.10,10.0,3763.0,위시 아이 워즈 히어,,(주)영화사 안다미로,(주)영화사 안다미로,2015-09-10,개봉영화,장편,미국,32,"14,391,500",1868.0,"9,025,000","1,139",코미디,15세이상관람가,독립/예술영화,both
1557.0,위시어폰,존 R. 레오네티,,(주)우성엔터테인먼트,(주)이수C&E,2017-07-20,개봉영화,장편,미국,279,"434,148,000",55110.0,"82,609,500","9,910",공포(호러),15세이상관람가,일반영화,Wish Upon,2017.0,0.0,1061.0,8.49,37.0,1557.0,위시 어폰,,(주)우성엔터테인먼트,(주)이수C&E,2017-07-20,개봉영화,장편,미국,279,"434,148,000",55110.0,"82,609,500","9,910",공포(호러),15세이상관람가,일반영화,both
3788.0,위시업,스콧 스피어,,(주)이놀미디어,(주)영화사 그램,2018-12-13,개봉영화,장편,미국,61,"14,607,550",1828.0,"6,063,750",724,뮤지컬,15세이상관람가,일반영화,Status Update,2018.0,0.0,61.0,8.36,11.0,3788.0,위시업,,(주)이놀미디어,(주)영화사 그램,2018-12-13,개봉영화,장편,미국,61,"14,607,550",1828.0,"6,063,750",724,뮤지컬,15세이상관람가,일반영화,both
3134.0,위아엑스,스테판 키작,,(주)무브먼트 픽쳐스,(주)라이크 콘텐츠,2017-05-25,개봉영화,장편,영국,19,"39,930,900",4636.0,"25,554,300","2,826",다큐멘터리,15세이상관람가,독립/예술영화,We Are X,2016.0,0.0,735.0,9.61,59.0,3134.0,위 아 엑스,,(주)무브먼트 픽쳐스,(주)라이크 콘텐츠,2017-05-25,개봉영화,장편,영국,19,"39,930,900",4636.0,"25,554,300","2,826",다큐멘터리,15세이상관람가,독립/예술영화,both
1493.0,위아영,노아 바움백,,(주)드림웨스트픽쳐스,"(주)브리즈픽처스,(주)영화사오원",2015-05-14,개봉영화,장편,미국,235,"495,343,360",62016.0,"294,373,260","36,060",코미디,15세이상관람가,독립/예술영화,While We're Young,2014.0,0.0,548.0,9.32,94.0,1493.0,위아영,,(주)드림웨스트픽쳐스,"(주)브리즈픽처스,(주)영화사오원",2015-05-14,개봉영화,장편,미국,235,"495,343,360",62016.0,"294,373,260","36,060",코미디,15세이상관람가,독립/예술영화,both
1915.0,위아유어프렌즈,맥스 조셉,,(주)시네마리퍼블릭,씨네그루(주)다우기술,2015-11-12,개봉영화,장편,미국,220,"215,918,400",27412.0,"81,737,000","9,961",드라마,청소년관람불가,일반영화,We Are Your Friends,2015.0,0.0,642.0,8.46,116.0,1915.0,위아 유어 프렌즈,,(주)시네마리퍼블릭,씨네그루(주)다우기술,2015-11-12,개봉영화,장편,미국,220,"215,918,400",27412.0,"81,737,000","9,961",드라마,청소년관람불가,일반영화,both
1413.0,위자,스틸즈 화이트,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2015-04-16,개봉영화,장편,미국,337,"570,154,035",73549.0,"143,358,035","17,902",미스터리,15세이상관람가,일반영화,Ouija,2014.0,0.0,1059.0,6.92,103.0,1413.0,위자,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2015-04-16,개봉영화,장편,미국,337,"570,154,035",73549.0,"143,358,035","17,902",미스터리,15세이상관람가,일반영화,both
826.0,위자저주의시작,마이크 플래너건,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-11-09,개봉영화,장편,미국,467,"2,637,517,406",331877.0,"558,041,806","67,022",공포(호러),12세이상관람가,일반영화,Ouija: Origin of Evil,2016.0,0.0,879.0,8.24,45.0,826.0,위자 저주의 시작,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-11-09,개봉영화,장편,미국,467,"2,637,517,406",331877.0,"558,041,806","67,022",공포(호러),12세이상관람가,일반영화,both
3265.0,위층여자,이찬욱,RGB,,노바엔터테인먼트,2014-10-29,개봉영화,장편,한국,20,"18,962,000",3739.0,"8,869,000","1,700",멜로/로맨스,청소년관람불가,일반영화,,2014.0,0.0,305.0,7.85,47.0,3265.0,위층여자,RGB,,노바엔터테인먼트,2014-10-29,개봉영화,장편,한국,20,"18,962,000",3739.0,"8,869,000","1,700",멜로/로맨스,청소년관람불가,일반영화,both
3119.0,위켄즈,이동하,"한국게이인권운동단체 친구사이,반달",,무브먼트,2016-12-22,개봉영화,장편,한국,12,"35,615,700",4731.0,"31,449,200","4,165",다큐멘터리,15세이상관람가,독립/예술영화,Weekends,2016.0,0.0,213.0,8.43,93.0,3119.0,위켄즈,"한국게이인권운동단체 친구사이,반달",,무브먼트,2016-12-22,개봉영화,장편,한국,12,"35,615,700",4731.0,"31,449,200","4,165",다큐멘터리,15세이상관람가,독립/예술영화,both
1836.0,위크엔드인파리,로저 미첼,,판씨네마(주),판씨네마(주),2014-05-01,개봉영화,장편,영국,31,"252,649,200",32070.0,"178,820,600","22,147",드라마,15세이상관람가,독립/예술영화,Le Week-End,2013.0,0.0,235.0,9.86,14.0,1836.0,위크엔드 인 파리,,판씨네마(주),판씨네마(주),2014-05-01,개봉영화,장편,영국,31,"252,649,200",32070.0,"178,820,600","22,147",드라마,15세이상관람가,독립/예술영화,both
2947.0,위키드블러드,마크 영,,(주)미디어로그,와이드 릴리즈(주),2014-07-17,개봉영화,장편,미국,20,"40,480,000",5742.0,"21,183,500","3,007",액션,청소년관람불가,일반영화,Wicked Blood,2014.0,0.0,13.0,7.75,4.0,2947.0,위키드 블러드,,(주)미디어로그,와이드 릴리즈(주),2014-07-17,개봉영화,장편,미국,20,"40,480,000",5742.0,"21,183,500","3,007",액션,청소년관람불가,일반영화,both
3640.0,위풍당당질리홉킨스,스티븐 헤렉,,(유)영화사 화수분,주식회사 쇼미미디어앤트레이딩,2016-10-26,개봉영화,장편,미국,35,"14,167,500",2146.0,"4,839,700",646,코미디,전체관람가,독립/예술영화,The Great Gilly Hopkins,2016.0,1.0,215.0,9.83,6.0,3640.0,위풍당당 질리 홉킨스,,(유)영화사 화수분,주식회사 쇼미미디어앤트레이딩,2016-10-26,개봉영화,장편,미국,35,"14,167,500",2146.0,"4,839,700",646,코미디,전체관람가,독립/예술영화,both
344.0,위플래쉬,데이미언 셔젤,,(주)에이든컴퍼니,(주)쇼박스,2015-03-12,개봉영화,장편,미국,436,"12,445,626,245",1561815.0,"5,238,475,345","635,871",드라마,15세이상관람가,독립/예술영화,Whiplash,2014.0,0.0,3127.0,7.92,13.0,344.0,위플래쉬,,(주)에이든컴퍼니,(주)쇼박스,2015-03-12,개봉영화,장편,미국,436,"12,445,626,245",1561815.0,"5,238,475,345","635,871",드라마,15세이상관람가,독립/예술영화,both
344.0,위플래쉬,데이미언 셔젤,,(주)에이든컴퍼니,(주)쇼박스,2015-03-12,개봉영화,장편,미국,436,"12,445,626,245",1561815.0,"5,238,475,345","635,871",드라마,15세이상관람가,독립/예술영화,Whiplash,2013.0,0.0,185.0,7.92,13.0,344.0,위플래쉬,,(주)에이든컴퍼니,(주)쇼박스,2015-03-12,개봉영화,장편,미국,436,"12,445,626,245",1561815.0,"5,238,475,345","635,871",드라마,15세이상관람가,독립/예술영화,both
1786.0,위핏,드류 베리모어,맨데이트 픽쳐스,㈜에스앤엠코리아,롯데쇼핑㈜롯데엔터테인먼트,2010-02-18,개봉영화,장편,미국,124,"225,133,182",35241.0,"60,210,000","8,993",드라마,12세이상관람가,일반영화,Whip It,2009.0,0.0,0.0,9.02,45.0,1786.0,위핏,맨데이트 픽쳐스,㈜에스앤엠코리아,롯데쇼핑㈜롯데엔터테인먼트,2010-02-18,개봉영화,장편,미국,124,"225,133,182",35241.0,"60,210,000","8,993",드라마,12세이상관람가,일반영화,both
866.0,위험한관계,허진호,,데이지엔터테인먼트,씨제이이앤엠(주),2012-10-11,개봉영화,장편,한국,334,"2,122,666,230",298086.0,"766,827,206","103,451",멜로/로맨스,청소년관람불가,일반영화,Dangerous Liaisons,2012.0,0.0,0.0,8.06,98.0,866.0,위험한 관계,,데이지엔터테인먼트,씨제이이앤엠(주),2012-10-11,개봉영화,장편,한국,334,"2,122,666,230",298086.0,"766,827,206","103,451",멜로/로맨스,청소년관람불가,일반영화,both
207.0,위험한상견례,김진영,(주)전망좋은 영화사,,롯데쇼핑㈜롯데엔터테인먼트,2011-03-31,개봉영화,장편,한국,524,"19,174,920,500",2595625.0,"5,930,105,000","765,417",코미디,12세이상관람가,일반영화,Meet the In-Laws,2011.0,0.0,0.0,8.30,161.0,207.0,위험한 상견례,(주)전망좋은 영화사,,롯데쇼핑㈜롯데엔터테인먼트,2011-03-31,개봉영화,장편,한국,524,"19,174,920,500",2595625.0,"5,930,105,000","765,417",코미디,12세이상관람가,일반영화,both
698.0,위험한상견례2,김진영,"(주)전망좋은 영화사,TCO(주)더콘텐츠온,(주)마음에드는영화사",,"롯데쇼핑㈜롯데엔터테인먼트,(주)마인스 엔터테인먼트",2015-04-29,개봉영화,장편,한국,429,"3,575,384,754",472693.0,"738,570,754","93,940",멜로/로맨스,15세이상관람가,일반영화,Enemies In-Law,2015.0,0.0,2757.0,8.87,364.0,698.0,위험한 상견례 2,"(주)전망좋은 영화사,TCO(주)더콘텐츠온,(주)마음에드는영화사",,"롯데쇼핑㈜롯데엔터테인먼트,(주)마인스 엔터테인먼트",2015-04-29,개봉영화,장편,한국,429,"3,575,384,754",472693.0,"738,570,754","93,940",멜로/로맨스,15세이상관람가,일반영화,both
4134.0,위험한유혹추억이떠나면외로움만남는다,이상화,(주)케이알씨지,,(주)케이알씨지,2014-09-17,개봉영화,장편,한국,20,"5,481,000",1227.0,"790,000",158,멜로/로맨스,청소년관람불가,일반영화,,2014.0,0.0,44.0,4.50,2.0,4134.0,위험한 유혹 - 추억이 떠나면 외로움만 남는다,(주)케이알씨지,,(주)케이알씨지,2014-09-17,개봉영화,장편,한국,20,"5,481,000",1227.0,"790,000",158,멜로/로맨스,청소년관람불가,일반영화,both
2182.0,위험한패밀리,뤽 베송,,(유)조이앤컨텐츠그룹,(주)프레인글로벌,2014-01-22,개봉영화,장편,미국,130,"98,410,500",17539.0,"44,139,500","6,242",코미디,청소년관람불가,독립/예술영화,The Family,2013.0,1.0,0.0,8.62,248.0,2182.0,위험한 패밀리,,(유)조이앤컨텐츠그룹,(주)프레인글로벌,2014-01-22,개봉영화,장편,미국,130,"98,410,500",17539.0,"44,139,500","6,242",코미디,청소년관람불가,독립/예술영화,both
2018.0,윈드랜드,세르지오 맨피오,,예지림엔터테인먼트,예지림엔터테인먼트,2015-04-02,개봉영화,장편,이탈리아,240,"162,162,200",23084.0,"19,998,300","2,605",애니메이션,전체관람가,독립/예술영화,Pet Pals in Windland,2014.0,0.0,187.0,9.32,152.0,2018.0,윈드랜드,,예지림엔터테인먼트,예지림엔터테인먼트,2015-04-02,개봉영화,장편,이탈리아,240,"162,162,200",23084.0,"19,998,300","2,605",애니메이션,전체관람가,독립/예술영화,both
1602.0,윈드리버,테일러 쉐리던,,(주)유로커뮤니케이션,(주)유로커뮤니케이션,2017-09-14,개봉영화,장편,미국,330,"391,358,700",50783.0,"159,742,100","20,211",액션,15세이상관람가,독립/예술영화,Wind River,2016.0,0.0,744.0,9.00,222.0,1602.0,윈드 리버,,(주)유로커뮤니케이션,(주)유로커뮤니케이션,2017-09-14,개봉영화,장편,미국,330,"391,358,700",50783.0,"159,742,100","20,211",액션,15세이상관람가,독립/예술영화,both
2435.0,윈터스본,데브라 그래닉,,씨제이엔터테인먼트,"씨제이엔터테인먼트,씨제이 씨지브이(CJ CGV)(주)",2011-01-20,개봉영화,장편,미국,11,"93,445,200",11823.0,"58,296,200","7,232",스릴러,청소년관람불가,독립/예술영화,Winter's Bone,2010.0,0.0,0.0,4.92,12.0,2435.0,윈터스 본,,씨제이엔터테인먼트,"씨제이엔터테인먼트,씨제이 씨지브이(CJ CGV)(주)",2011-01-20,개봉영화,장편,미국,11,"93,445,200",11823.0,"58,296,200","7,232",스릴러,청소년관람불가,독립/예술영화,both
2075.0,유고와라라신비의숲어드벤처,왕운비,,(유)조이앤컨텐츠그룹,(주)프레인글로벌,2014-10-02,개봉영화,장편,중국,167,"146,859,000",21053.0,"29,297,500","3,827",애니메이션,전체관람가,일반영화,Yugo & Lala,2014.0,0.0,115.0,9.46,46.0,2075.0,유고와 라라  신비의 숲 어드벤처,,(유)조이앤컨텐츠그룹,(주)프레인글로벌,2014-10-02,개봉영화,장편,중국,167,"146,859,000",21053.0,"29,297,500","3,827",애니메이션,전체관람가,일반영화,both
1723.0,유고와라라하늘고래와구름섬대모험,왕운비,,(주)타임스토리그룹,와이드 릴리즈(주),2015-04-09,개봉영화,장편,중국,222,"291,706,400",40374.0,"44,318,800","5,832",애니메이션,전체관람가,독립/예술영화,Yugo&Lala,2014.0,0.0,54.0,9.67,9.0,1723.0,유고와 라라 하늘고래와 구름섬 대모험,,(주)타임스토리그룹,와이드 릴리즈(주),2015-04-09,개봉영화,장편,중국,222,"291,706,400",40374.0,"44,318,800","5,832",애니메이션,전체관람가,독립/예술영화,both
3942.0,유니버셜솔저4클론의반란,존 하이암스,,(유)조이앤컨텐츠그룹,(유)조이앤컨텐츠그룹,2013-06-20,개봉영화,장편,미국,5,"5,903,000",1552.0,"3,300,000",580,액션,청소년관람불가,일반영화,Universal Soldier: Day of Reckoning,2012.0,0.0,0.0,5.32,34.0,3942.0,유니버셜 솔저4 클론의 반란,,(유)조이앤컨텐츠그룹,(유)조이앤컨텐츠그룹,2013-06-20,개봉영화,장편,미국,5,"5,903,000",1552.0,"3,300,000",580,액션,청소년관람불가,일반영화,both
2313.0,유니콘원정대비밀의다이어리,카말 반살,,그린나래미디어(주),(주)팝엔터테인먼트,2018-06-21,개봉영화,장편,인도,235,"109,649,600",14261.0,"16,130,900","1,979",애니메이션,전체관람가,독립/예술영화,The Shonku Diaries - A Unicorn Adventure,2016.0,0.0,27.0,10.0,12.0,2313.0,유니콘 원정대 비밀의 다이어리,,그린나래미디어(주),(주)팝엔터테인먼트,2018-06-21,개봉영화,장편,인도,235,"109,649,600",14261.0,"16,130,900","1,979",애니메이션,전체관람가,독립/예술영화,both
3406.0,유닛7,알베르토 로드리게즈,,㈜코리아스크린,와이드 릴리즈(주),2015-01-22,개봉영화,장편,스페인,20,"16,948,000",3068.0,"3,538,000",676,드라마,청소년관람불가,일반영화,UNIT 7,2012.0,0.0,10.0,7.00,3.0,3406.0,유닛7,,㈜코리아스크린,와이드 릴리즈(주),2015-01-22,개봉영화,장편,스페인,20,"16,948,000",3068.0,"3,538,000",676,드라마,청소년관람불가,일반영화,both
2694.0,유다의사자부활절대모험,"데릭 브룸,로저 호킨스",,미디어소프트,예지림엔터테인먼트,2013-03-28,개봉영화,장편,미국,63,"54,146,500",8180.0,"17,260,500","2,401",애니메이션,전체관람가,일반영화,The Lion of Judah,2011.0,0.0,0.0,8.74,23.0,2694.0,유다의 사자  부활절 대모험,,미디어소프트,예지림엔터테인먼트,2013-03-28,개봉영화,장편,미국,63,"54,146,500",8180.0,"17,260,500","2,401",애니메이션,전체관람가,일반영화,both
1047.0,유령작가,로만 폴란스키,"프랑스2시네마,엘프떼,P.P.Films",판씨네마(주),(주)싸이더스,2010-06-02,개봉영화,장편,프랑스,189,"1,336,206,483",180826.0,"552,752,500","71,043",미스터리,15세이상관람가,독립/예술영화,The Ghost Writer,2010.0,1.0,0.0,9.00,32.0,1047.0,유령작가,"프랑스2시네마,엘프떼,P.P.Films",판씨네마(주),(주)싸이더스,2010-06-02,개봉영화,장편,프랑스,189,"1,336,206,483",180826.0,"552,752,500","71,043",미스터리,15세이상관람가,독립/예술영화,both
2708.0,유리의꽃과부수는세계,이시하마 마사시,,주식회사 더쿱,주식회사 더쿱,2016-04-21,개봉영화,장편,일본,57,"50,232,000",8028.0,"37,418,000","6,261",애니메이션,12세이상관람가,독립/예술영화,Vitreous Flower Destroy the World,2016.0,0.0,260.0,8.35,26.0,2708.0,유리의 꽃과 부수는 세계,,주식회사 더쿱,주식회사 더쿱,2016-04-21,개봉영화,장편,일본,57,"50,232,000",8028.0,"37,418,000","6,261",애니메이션,12세이상관람가,독립/예술영화,both
2029.0,유리정원,신수원,준필름,,(주)리틀빅픽쳐스,2017-10-25,개봉영화,장편,한국,332,"160,437,700",22752.0,"60,483,700","8,044",미스터리,12세이상관람가,독립/예술영화,Glass Garden,2017.0,0.0,1272.0,8.07,59.0,2029.0,유리정원,준필름,,(주)리틀빅픽쳐스,2017-10-25,개봉영화,장편,한국,332,"160,437,700",22752.0,"60,483,700","8,044",미스터리,12세이상관람가,독립/예술영화,both
1354.0,유스,파올로 소렌티노,,그린나래미디어(주),그린나래미디어(주),2016-01-07,개봉영화,장편,이탈리아,65,"661,767,600",85166.0,"449,133,200","55,637",드라마,15세이상관람가,독립/예술영화,Youth,2015.0,1.0,827.0,8.75,140.0,1354.0,유스,,그린나래미디어(주),그린나래미디어(주),2016-01-07,개봉영화,장편,이탈리아,65,"661,767,600",85166.0,"449,133,200","55,637",드라마,15세이상관람가,독립/예술영화,both
