TITLE,OPEN_DT,OPEN_MONTH,OPEN_QUARTER,OPEN_WEEK,SHOW_TM,NATION_NM,COMPANY_NM,PRI_GENRE_NM,WATCH_GRADE_NM,SERIES,NAVER_CMT_NN,NAVER_EX_PT,ORI_BOOK,AUDI_ACC,CMT_SCORE
치즈인더트랩,2018-03-14,3,1,11,116.0,한국,기타,멜로,15세이상관람가,0.0,225.0,3832.0,1.0,229005,0.328149300155521
컨테이젼,2011-09-22,9,3,38,103.0,미국,워너브러더스 코리아(주),액션,12세이상관람가,,92.0,0.0,0.0,228899,0.3968253968253968
쓰리데이즈 투 킬,2014-04-03,4,2,14,115.0,미국,롯데쇼핑㈜롯데엔터테인먼트,액션,15세이상관람가,0.0,205.0,360.0,0.0,228539,0.39587242026266417
캐빈 인 더 우즈,2012-06-28,6,2,26,95.0,미국,롯데쇼핑㈜롯데엔터테인먼트,공포,청소년관람불가,,43.0,0.0,0.0,228090,0.325
일곱난쟁이,2014-12-24,12,4,52,87.0,독일,메가박스중앙(주)플러스엠,애니메이션,전체관람가,1.0,364.0,2926.0,0.0,227586,0.4309859154929577
딥,2017-10-03,10,4,40,85.0,스페인,기타,애니메이션,전체관람가,,300.0,668.0,0.0,226933,0.4523281596452328
극장판 루팡 3세 VS 명탐정 코난,2014-05-29,5,2,22,107.0,일본,씨제이이앤엠(주),애니메이션,12세이상관람가,,255.0,3459.0,0.0,225842,0.3525535420098847
잡스,2013-08-29,8,3,35,127.0,미국,(주)넥스트엔터테인먼트월드(NEW),드라마,12세이상관람가,0.0,864.0,0.0,0.0,225146,0.3673102828917827
분노의 윤리학,2013-02-21,2,1,8,110.0,한국,롯데쇼핑㈜롯데엔터테인먼트,스릴러,청소년관람불가,0.0,161.0,0.0,0.0,224891,0.3956310679611649
괴물의 아이,2015-11-25,11,4,48,119.0,일본,CGV아트하우스,애니메이션,12세이상관람가,0.0,126.0,2612.0,1.0,224849,0.2985781990521327
한공주,2014-04-17,4,2,16,112.0,한국,CGV아트하우스,드라마,청소년관람불가,0.0,144.0,1496.0,0.0,224452,0.3545454545454545
메리 포핀스 리턴즈,2019-02-14,2,1,7,130.0,미국,월트디즈니컴퍼니코리아 유한책임회사,판타지,전체관람가,1.0,44.0,447.0,0.0,224010,0.41935483870967744
12 솔져스,2018-01-31,1,1,5,130.0,미국,(주)제이앤씨미디어그룹,액션,15세이상관람가,0.0,97.0,937.0,0.0,223740,0.4367088607594937
알파 앤 오메가,2011-02-24,2,1,8,88.0,미국,(주)넥스트엔터테인먼트월드(NEW),애니메이션,전체관람가,,60.0,0.0,0.0,222953,0.35443037974683544
일라이,2010-04-15,4,2,15,117.0,미국,(주)쇼박스,액션,15세이상관람가,0.0,119.0,0.0,0.0,222927,0.39130434782608703
마마,2011-06-01,6,2,22,110.0,한국,롯데쇼핑㈜롯데엔터테인먼트,드라마,12세이상관람가,0.0,62.0,0.0,0.0,222731,0.3692307692307693
시,2010-05-13,5,2,19,139.0,한국,(주)넥스트엔터테인먼트월드(NEW),드라마,15세이상관람가,0.0,49.0,0.0,0.0,222017,0.4070796460176992
헤라클레스 : 레전드 비긴즈,2014-04-10,4,2,15,98.0,미국,(주)넥스트엔터테인먼트월드(NEW),액션,15세이상관람가,0.0,1161.0,410.0,0.0,221327,0.35094566196337434
노미오와 줄리엣,2011-04-14,4,2,15,84.0,영국,(주)쇼박스,애니메이션,전체관람가,1.0,145.0,0.0,0.0,221176,0.4888888888888889
언프렌디드: 친구삭제,2015-05-07,5,2,19,82.0,미국,유니버설픽쳐스인터내셔널 코리아(유),공포,15세이상관람가,1.0,125.0,4950.0,0.0,219678,0.15443037974683546
노아의 방주: 남겨진 녀석들,2015-04-30,4,2,18,86.0,독일,씨네그루(주)다우기술,애니메이션,전체관람가,,244.0,543.0,0.0,219621,0.45850622406639
1급기밀,2018-01-24,1,1,4,100.0,한국,기타,드라마,12세이상관람가,0.0,268.0,1549.0,0.0,217803,0.3666666666666665
50가지 그림자: 해방,2018-02-21,2,1,8,105.0,미국,유니버설픽쳐스인터내셔널 코리아(유),드라마,청소년관람불가,,53.0,1754.0,1.0,217785,0.2811059907834101
나는 공무원이다,2012-07-12,7,3,28,101.0,한국,(주)넥스트엔터테인먼트월드(NEW),코미디,전체관람가,0.0,66.0,0.0,0.0,217493,0.29896907216494845
속닥속닥,2018-07-13,7,3,28,91.0,한국,기타,공포,15세이상관람가,0.0,51.0,272.0,0.0,217444,0.4107142857142857
짱구는 못말려 극장판:태풍을 부르는 나와 우주의 프린세스,2013-04-25,4,2,17,109.0,일본,롯데쇼핑㈜롯데엔터테인먼트,애니메이션,전체관람가,1.0,387.0,0.0,0.0,217320,0.2700831024930748
메카닉,2011-02-24,2,1,8,92.0,미국,씨너스엔터테인먼트(주),드라마,청소년관람불가,1.0,511.0,0.0,0.0,217077,0.3209302325581395
원피스 필름 골드,2016-12-08,12,4,49,120.0,일본,씨제이이앤엠(주),애니메이션,12세이상관람가,,205.0,10041.0,0.0,216861,0.25691699604743085
송 포 유,2013-04-18,4,2,16,93.0,영국,(주)넥스트엔터테인먼트월드(NEW),코미디,12세이상관람가,,342.0,0.0,0.0,216852,0.5304456999372253
그린랜턴: 반지의 선택,2011-06-16,6,2,24,117.0,미국,워너브러더스 코리아(주),SF,12세이상관람가,0.0,142.0,0.0,0.0,216676,0.375
루돌프와 많이있어,2016-12-28,12,4,52,88.0,일본,씨제이이앤엠(주),애니메이션,전체관람가,,332.0,1183.0,1.0,215993,0.4911032028469751
극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!,2017-09-27,9,3,39,89.0,일본,씨제이이앤엠(주),애니메이션,전체관람가,0.0,167.0,1144.0,0.0,215203,0.5014577259475219
벽 속에 숨은 마법시계,2018-10-31,10,4,44,105.0,미국,CGV아트하우스,판타지,전체관람가,,20.0,254.0,1.0,215029,0.456140350877193
허리케인 하이스트,2018-03-14,3,1,11,102.0,미국,(주)넥스트엔터테인먼트월드(NEW),액션,15세이상관람가,,68.0,1291.0,0.0,214949,0.2893401015228426
독수리 에디,2016-04-07,4,2,14,106.0,미국,이십세기폭스코리아(주),드라마,12세이상관람가,0.0,325.0,1104.0,0.0,214003,0.4027370478983382
한 솔로: 스타워즈 스토리,2018-05-24,5,2,21,135.0,미국,월트디즈니컴퍼니코리아 유한책임회사,액션,12세이상관람가,0.0,118.0,353.0,0.0,213980,0.2491103202846975
덤보,2019-03-27,3,1,13,111.0,미국,월트디즈니컴퍼니코리아 유한책임회사,가족,전체관람가,0.0,60.0,330.0,0.0,212836,0.5053191489361702
아이 엠 어 히어로,2016-09-21,9,3,38,126.0,일본,기타,액션,청소년관람불가,0.0,148.0,1355.0,1.0,212599,0.3983606557377049
"극장판 파워레인저 다이노포스VS고버스터즈 공룡 대결전! ~안녕, 영원한 친구여!~",2014-10-02,10,4,40,59.0,일본,기타,액션,전체관람가,,93.0,762.0,0.0,212368,0.33948339483394835
연애의 맛,2015-05-07,5,2,19,101.0,한국,(주)와우픽쳐스,멜로,청소년관람불가,0.0,97.0,1176.0,0.0,212154,0.3842105263157895
러블리 본즈,2010-02-25,2,1,8,135.0,미국,씨제이엔터테인먼트,범죄,15세이상관람가,,169.0,0.0,1.0,212035,0.32492997198879553
내니맥피 2: 유모와마법소동,2010-08-11,8,3,32,109.0,미국,유니버설픽쳐스인터내셔널 코리아(유),가족,전체관람가,,83.0,0.0,0.0,210493,0.4873949579831933
자칼이 온다,2012-11-15,11,4,46,107.0,한국,롯데쇼핑㈜롯데엔터테인먼트,코미디,15세이상관람가,0.0,1676.0,0.0,0.0,210278,0.37573847971642377
한나,2011-04-14,4,2,15,110.0,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,액션,15세이상관람가,,87.0,0.0,0.0,208912,0.34532374100719426
덕수리 5형제,2014-12-04,12,4,49,102.0,한국,롯데쇼핑㈜롯데엔터테인먼트,코미디,15세이상관람가,0.0,248.0,1647.0,0.0,206953,0.4903314917127072
테드: 황금도시 파이티티를 찾아서,2012-09-20,9,3,38,92.0,스페인,(주)싸이더스,애니메이션,전체관람가,,17.0,0.0,0.0,206320,0.3181818181818182
코알라 키드 : 영웅의 탄생,2012-01-12,1,1,2,85.0,한국,롯데쇼핑㈜롯데엔터테인먼트,애니메이션,전체관람가,0.0,256.0,0.0,0.0,205579,0.4746543778801843
버드맨,2015-03-05,3,1,10,119.0,미국,이십세기폭스코리아(주),코미디,청소년관람불가,0.0,2141.0,2387.0,0.0,204742,0.3678622668579627
남과 여,2016-02-25,2,1,8,115.0,한국,(주)쇼박스,멜로,청소년관람불가,0.0,257.0,10545.0,0.0,203775,0.30116279069767443
비포 미드나잇,2013-05-22,5,2,21,108.0,미국,기타,드라마,청소년관람불가,,202.0,0.0,0.0,203476,0.3208469055374593
어쌔신: 더 비기닝,2017-12-07,12,4,49,111.0,미국,기타,액션,15세이상관람가,0.0,228.0,853.0,0.0,203221,0.32608695652173914
원 데이,2012-12-13,12,4,50,107.0,미국,기타,드라마,15세이상관람가,,397.0,0.0,0.0,202805,0.4522691705790297
짱구는 못말려 극장판: 나의 이사 이야기 선인장 대습격,2016-01-07,1,1,1,103.0,일본,(주)넥스트엔터테인먼트월드(NEW),애니메이션,전체관람가,1.0,228.0,5053.0,0.0,202538,0.3865814696485623
굿모닝 에브리원,2011-03-17,3,1,11,107.0,미국,씨제이이앤엠(주),드라마,15세이상관람가,0.0,74.0,0.0,1.0,202148,0.3612903225806451
발레리나,2017-02-09,2,1,6,89.0,프랑스,판씨네마(주),애니메이션,전체관람가,,49.0,1448.0,0.0,201365,0.5074626865671642
페스티발,2010-11-18,11,4,46,110.0,한국,(주)시너지하우스 (시너지),코미디,청소년관람불가,0.0,121.0,0.0,0.0,200123,0.4912280701754386
언더월드 4: 어웨이크닝,2012-02-22,2,1,8,88.0,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,액션,청소년관람불가,1.0,93.0,0.0,0.0,200038,0.3575757575757576
꼬마 니콜라,2010-01-28,1,1,4,91.0,프랑스,기타,가족,전체관람가,,151.0,0.0,1.0,199851,0.4189189189189189
콜 미 바이 유어 네임,2018-03-22,3,1,12,131.0,이탈리아,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,드라마,청소년관람불가,1.0,142.0,1415.0,1.0,198229,0.26515151515151514
코쿠리코 언덕에서,2011-09-29,9,3,39,91.0,일본,씨제이이앤엠(주),애니메이션,12세이상관람가,0.0,156.0,0.0,0.0,197408,0.27531645569620256
엣지 오브 다크니스,2010-06-02,6,2,22,104.0,영국,(주)넥스트엔터테인먼트월드(NEW),범죄,15세이상관람가,,56.0,0.0,0.0,197296,0.1308411214953271
스누피: 더 피너츠 무비,2015-12-24,12,4,52,93.0,미국,이십세기폭스코리아(주),애니메이션,전체관람가,0.0,261.0,2911.0,0.0,197238,0.5073529411764706
언니,2019-01-01,1,1,1,93.0,한국,(주)제이앤씨미디어그룹,액션,청소년관람불가,0.0,219.0,786.0,0.0,197134,0.36502347417840375
그린 호넷,2011-01-27,1,1,4,118.0,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,드라마,15세이상관람가,,119.0,0.0,0.0,195933,0.2594594594594595
극장판 포켓몬스터 모두의 이야기,2018-12-19,12,4,51,98.0,일본,기타,애니메이션,전체관람가,1.0,31.0,201.0,0.0,194692,0.5384615384615384
투혼,2011-10-06,10,4,40,124.0,한국,(주)시너지하우스 (시너지),드라마,전체관람가,0.0,176.0,0.0,0.0,193724,0.3461538461538461
"무현, 두 도시 이야기",2016-10-26,10,4,43,95.0,한국,기타,다큐멘터리,15세이상관람가,0.0,606.0,3819.0,0.0,193578,0.2102621305075293
언더독,2019-01-16,1,1,3,101.0,한국,(주)넥스트엔터테인먼트월드(NEW),애니메이션,전체관람가,0.0,147.0,4506.0,0.0,193484,0.4241877256317689
덤 앤 더머 투,2014-11-27,11,4,48,108.0,미국,씨네그루(주)다우기술,코미디,15세이상관람가,1.0,222.0,3986.0,0.0,192726,0.2588495575221239
디어 존,2010-03-04,3,1,9,107.0,미국,기타,드라마,12세이상관람가,0.0,69.0,0.0,1.0,192530,0.3826086956521739
응징자,2013-10-30,10,4,44,102.0,한국,(주)인벤트스톤,액션,청소년관람불가,0.0,197.0,0.0,0.0,192347,0.3546255506607929
나미야 잡화점의 기적,2018-02-28,2,1,9,129.0,일본,기타,판타지,전체관람가,0.0,169.0,3838.0,1.0,191880,0.4711964549483013
쥴리의 육지 대모험,2011-09-08,9,3,36,84.0,미국,(주)싸이더스,애니메이션,전체관람가,,30.0,0.0,0.0,191783,0.3076923076923077
보이후드,2014-10-23,10,4,43,165.0,미국,유니버설픽쳐스인터내셔널 코리아(유),드라마,15세이상관람가,0.0,36.0,1029.0,0.0,190893,0.372972972972973
컬러풀 웨딩즈,2014-10-16,10,4,42,96.0,프랑스,기타,코미디,12세이상관람가,1.0,106.0,1416.0,0.0,190384,0.4507462686567164
업그레이드,2018-09-06,9,3,36,100.0,미국,유니버설픽쳐스인터내셔널 코리아(유),액션,15세이상관람가,0.0,321.0,204.0,0.0,189948,0.4505813953488372
50가지 그림자: 심연,2017-02-09,2,1,6,118.0,미국,유니버설픽쳐스인터내셔널 코리아(유),드라마,청소년관람불가,1.0,142.0,3757.0,1.0,189620,0.2982954545454545
글로리데이,2016-03-24,3,1,12,92.0,한국,기타,드라마,15세이상관람가,0.0,931.0,26181.0,1.0,189047,0.4484797297297297
프리즈너스,2013-10-02,10,4,40,153.0,미국,(주)넥스트엔터테인먼트월드(NEW),범죄,청소년관람불가,0.0,108.0,0.0,0.0,186460,0.3106060606060606
런닝맨 : 풀룰루의 역습,2018-12-05,12,4,49,66.0,한국,(주)넥스트엔터테인먼트월드(NEW),애니메이션,전체관람가,0.0,28.0,164.0,0.0,186324,0.3809523809523809
기생수 파트1,2015-02-26,2,1,9,109.0,일본,판씨네마(주),스릴러,청소년관람불가,1.0,283.0,15045.0,1.0,186184,0.3534218590398366
팬,2015-10-08,10,4,41,111.0,미국,워너브러더스 코리아(주),판타지,전체관람가,0.0,86.0,2406.0,0.0,185960,0.2828282828282828
해피 피트 2,2012-02-02,2,1,5,100.0,호주,워너브러더스 코리아(주),애니메이션,전체관람가,1.0,70.0,0.0,0.0,185420,0.375
더 셰프,2015-11-05,11,4,45,101.0,미국,기타,드라마,15세이상관람가,,166.0,914.0,0.0,185080,0.4787234042553192
우상,2019-03-20,3,1,12,143.0,한국,CGV아트하우스,스릴러,15세이상관람가,0.0,91.0,802.0,0.0,183804,0.2470588235294117
마이 리틀 히어로,2013-01-09,1,1,2,135.0,한국,씨제이이앤엠(주),드라마,전체관람가,0.0,613.0,0.0,0.0,183650,0.5229571984435798
극장판 포켓몬스터DP - 디아루가 VS 펄기아 VS 다크라이,2018-06-06,6,2,23,90.0,일본,기타,애니메이션,전체관람가,1.0,142.0,688.0,0.0,183421,0.3707317073170732
명탐정 코난 : 탐정들의 진혼가,2014-02-13,2,1,7,110.0,일본,씨제이이앤엠(주),애니메이션,12세이상관람가,1.0,485.0,0.0,1.0,182668,0.2638297872340425
극장판 도라에몽: 진구의 보물섬,2018-08-15,8,3,33,107.0,일본,기타,애니메이션,전체관람가,,37.0,140.0,0.0,182256,0.29
바니버디,2011-07-20,7,3,29,95.0,미국,유니버설픽쳐스인터내셔널 코리아(유),애니메이션,전체관람가,,47.0,0.0,0.0,181841,0.1
유령작가,2010-06-02,6,2,22,128.0,프랑스,(주)싸이더스,미스터리,15세이상관람가,,32.0,0.0,1.0,180826,0.5094339622641509
백악관 최후의 날,2013-06-05,6,2,23,119.0,미국,씨너스엔터테인먼트(주),액션,청소년관람불가,1.0,437.0,0.0,0.0,180661,0.3823326432022085
해양경찰 마르코,2013-02-14,2,1,7,74.0,덴마크,(주)인벤트스톤,어드벤처,전체관람가,0.0,133.0,0.0,0.0,180618,0.4463276836158192
로마 위드 러브,2013-04-18,4,2,16,111.0,미국,기타,코미디,청소년관람불가,0.0,223.0,0.0,0.0,180486,0.4521193092621664
127시간,2011-02-17,2,1,7,93.0,미국,이십세기폭스코리아(주),드라마,15세이상관람가,0.0,352.0,0.0,0.0,180332,0.4259887005649717
레전드,2015-12-10,12,4,50,131.0,프랑스,기타,액션,청소년관람불가,0.0,84.0,1823.0,0.0,180082,0.10052910052910052
핵소 고지,2017-02-22,2,1,8,138.0,미국,판씨네마(주),드라마,15세이상관람가,0.0,558.0,2640.0,0.0,177601,0.26394458621946776
아빠가 여자를 좋아해,2010-01-14,1,1,2,113.0,한국,(주)쇼박스,멜로,12세이상관람가,0.0,149.0,0.0,0.0,177535,0.3670886075949367
허트 로커,2010-04-22,4,2,16,130.0,미국,(주)넥스트엔터테인먼트월드(NEW),드라마,15세이상관람가,0.0,50.0,0.0,0.0,177509,0.0743801652892562
문라이트,2017-02-22,2,1,8,110.0,미국,CGV아트하우스,드라마,15세이상관람가,0.0,361.0,757.0,0.0,177483,0.46797287113790503
유전,2018-06-07,6,2,23,127.0,미국,기타,공포,15세이상관람가,0.0,26.0,155.0,0.0,177145,0.2456140350877193
명탐정 코난:은빛 날개의 마술사,2013-01-24,1,1,4,107.0,일본,씨제이이앤엠(주),애니메이션,전체관람가,1.0,1088.0,0.0,1.0,176483,0.2465564738292011
더 로드,2010-01-07,1,1,1,111.0,미국,에스케이텔레콤(주),SF,15세이상관람가,,138.0,0.0,1.0,176152,0.5486725663716814
채비,2017-11-09,11,4,45,114.0,한국,오퍼스픽쳐스(유),드라마,12세이상관람가,0.0,265.0,2895.0,0.0,175889,0.5017584994138335
"나는 내일, 어제의 너와 만난다",2017-10-12,10,4,41,110.0,일본,기타,멜로,12세이상관람가,,239.0,1604.0,1.0,175519,0.2429456297315898
톱스타,2013-10-24,10,4,43,114.0,한국,롯데쇼핑㈜롯데엔터테인먼트,드라마,15세이상관람가,0.0,164.0,0.0,0.0,175152,0.5418326693227091
부활,2016-03-17,3,1,11,107.0,미국,유니버설픽쳐스인터내셔널 코리아(유),드라마,12세이상관람가,0.0,51.0,1226.0,0.0,175146,0.3440366972477064
업사이드 다운,2012-11-08,11,4,45,108.0,캐나다,롯데쇼핑㈜롯데엔터테인먼트,SF,12세이상관람가,,270.0,0.0,0.0,174879,0.3273542600896861
론 서바이버,2014-04-02,4,2,14,121.0,미국,유니버설픽쳐스인터내셔널 코리아(유),액션,15세이상관람가,0.0,757.0,627.0,0.0,173678,0.3672603901611535
어느 가족,2018-07-26,7,3,30,120.0,일본,기타,드라마,15세이상관람가,0.0,33.0,203.0,0.0,173010,0.425531914893617
발렌타인 데이,2010-02-11,2,1,6,125.0,미국,워너브러더스 코리아(주),멜로,15세이상관람가,,77.0,0.0,0.0,172997,0.3478260869565217
장난스런 키스,2019-03-27,3,1,13,122.0,대만,기타,멜로,12세이상관람가,0.0,39.0,356.0,0.0,172941,0.5467625899280576
아빠를 빌려드립니다,2014-11-20,11,4,47,112.0,한국,메가박스중앙(주)플러스엠,코미디,12세이상관람가,0.0,490.0,3445.0,1.0,172445,0.5942549371633752
자전차왕 엄복동,2019-02-27,2,1,9,116.0,한국,기타,드라마,12세이상관람가,0.0,1119.0,1312.0,0.0,172212,0.26024590163934425
조이,2016-03-10,3,1,10,124.0,미국,이십세기폭스코리아(주),코미디,12세이상관람가,0.0,277.0,2287.0,0.0,171577,0.4672395273899033
더 프레데터,2018-09-12,9,3,37,107.0,미국,이십세기폭스코리아(주),SF,청소년관람불가,,100.0,347.0,0.0,170878,0.3065015479876161
예수는 역사다,2017-07-13,7,3,28,113.0,미국,기타,드라마,전체관람가,,202.0,1614.0,0.0,170796,0.4982332155477032
19곰 테드 2,2015-06-25,6,2,26,115.0,미국,유니버설픽쳐스인터내셔널 코리아(유),코미디,청소년관람불가,1.0,85.0,2859.0,0.0,170647,0.17159763313609466
그랑프리,2010-09-16,9,3,37,109.0,한국,(주)싸이더스,드라마,12세이상관람가,0.0,225.0,0.0,0.0,170446,0.3442622950819672
대배우,2016-03-30,3,1,13,108.0,한국,기타,코미디,12세이상관람가,0.0,184.0,2352.0,0.0,169855,0.3680351906158358
매직브러시,2016-05-04,5,2,18,80.0,중국,기타,애니메이션,전체관람가,0.0,220.0,546.0,0.0,169257,0.49616858237547895
라스트베가스,2014-05-08,5,2,19,104.0,미국,기타,코미디,15세이상관람가,0.0,354.0,563.0,0.0,169138,0.5665896843725943
렛 미 인,2010-11-18,11,4,46,116.0,영국,롯데쇼핑㈜롯데엔터테인먼트,드라마,15세이상관람가,,162.0,0.0,0.0,169072,0.3590504451038576
